Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Erro,0.0
2,2,Acerto,0.5
3,3,Erro,0.3333
4,4,Erro,0.25
5,5,Acerto,0.4
6,6,Acerto,0.5
7,7,Erro,0.4286
8,8,Acerto,0.5
9,9,Erro,0.4444
10,10,Erro,0.4
11,11,Erro,0.3636
12,12,Acerto,0.4167
13,13,Acerto,0.4615
14,14,Erro,0.4286
15,15,Erro,0.4
16,16,Acerto,0.4375
17,17,Acerto,0.4706
18,18,Erro,0.4444
19,19,Erro,0.4211
20,20,Erro,0.4
21,21,Acerto,0.4286
22,22,Erro,0.4091
23,23,Erro,0.3913
24,24,Erro,0.375
25,25,Erro,0.36
26,26,Acerto,0.3846
27,27,Erro,0.3704
28,28,Erro,0.3571
29,29,Acerto,0.3793
30,30,Acerto,0.4
31,31,Erro,0.3871
32,32,Erro,0.375
33,33,Erro,0.3636
34,34,Erro,0.3529
35,35,Acerto,0.3714
36,36,Erro,0.3611
37,37,Acerto,0.3784
38,38,Acerto,0.3947
39,39,Erro,0.3846
40,40,Acerto,0.4
41,41,Acerto,0.4146
42,42,Erro,0.4048
43,43,Erro,0.3953
44,44,Acerto,0.4091
45,45,Erro,0.4
46,46,Erro,0.3913
47,47,Acerto,0.4043
48,48,Acerto,0.4167
49,49,Acerto,0.4286
50,50,Acerto,0.44
51,51,Erro,0.4314
52,52,Acerto,0.4423
53,53,Acerto,0.4528
54,54,Acerto,0.463
55,55,Acerto,0.4727
56,56,Erro,0.4643
57,57,Acerto,0.4737
58,58,Acerto,0.4828
59,59,Acerto,0.4915
60,60,Erro,0.4833
61,61,Acerto,0.4918
62,62,Acerto,0.5
63,63,Acerto,0.5079
64,64,Erro,0.5
65,65,Acerto,0.5077
66,66,Acerto,0.5152
67,67,Acerto,0.5224
68,68,Acerto,0.5294
69,69,Acerto,0.5362
70,70,Erro,0.5286
71,71,Erro,0.5211
72,72,Erro,0.5139
73,73,Erro,0.5068
74,74,Acerto,0.5135
75,75,Erro,0.5067
76,76,Acerto,0.5132
77,77,Erro,0.5065
78,78,Acerto,0.5128
79,79,Erro,0.5063
80,80,Erro,0.5
81,81,Acerto,0.5062
82,82,Acerto,0.5122
83,83,Acerto,0.5181
84,84,Acerto,0.5238
85,85,Acerto,0.5294
86,86,Erro,0.5233
87,87,Acerto,0.5287
88,88,Acerto,0.5341
89,89,Acerto,0.5393
90,90,Acerto,0.5444
91,91,Acerto,0.5495
92,92,Acerto,0.5543
93,93,Acerto,0.5591
94,94,Erro,0.5532
95,95,Erro,0.5474
96,96,Erro,0.5417
97,97,Erro,0.5361
98,98,Acerto,0.5408
99,99,Erro,0.5354
100,100,Erro,0.53
101,101,Acerto,0.5347
102,102,Acerto,0.5392
103,103,Acerto,0.5437
104,104,Acerto,0.5481
105,105,Acerto,0.5524
106,106,Acerto,0.5566
107,107,Erro,0.5514
108,108,Acerto,0.5556
109,109,Erro,0.5505
110,110,Acerto,0.5545
