Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Erro,0.0
2,2,Acerto,0.5
3,3,Erro,0.3333
4,4,Acerto,0.5
5,5,Erro,0.4
6,6,Erro,0.3333
7,7,Acerto,0.4286
8,8,Erro,0.375
9,9,Acerto,0.4444
10,10,Erro,0.4
11,11,Acerto,0.4545
12,12,Acerto,0.5
13,13,Erro,0.4615
14,14,Erro,0.4286
15,15,Erro,0.4
16,16,Acerto,0.4375
17,17,Acerto,0.4706
18,18,Erro,0.4444
19,19,Acerto,0.4737
20,20,Acerto,0.5
21,21,Acerto,0.5238
22,22,Erro,0.5
23,23,Erro,0.4783
24,24,Erro,0.4583
25,25,Acerto,0.48
26,26,Erro,0.4615
27,27,Erro,0.4444
28,28,Erro,0.4286
29,29,Acerto,0.4483
30,30,Acerto,0.4667
31,31,Acerto,0.4839
32,32,Acerto,0.5
33,33,Acerto,0.5152
34,34,Acerto,0.5294
35,35,Acerto,0.5429
36,36,Erro,0.5278
37,37,Acerto,0.5405
38,38,Acerto,0.5526
39,39,Acerto,0.5641
40,40,Erro,0.55
41,41,Acerto,0.561
42,42,Erro,0.5476
43,43,Acerto,0.5581
44,44,Acerto,0.5682
45,45,Acerto,0.5778
46,46,Erro,0.5652
47,47,Acerto,0.5745
48,48,Erro,0.5625
49,49,Erro,0.551
50,50,Acerto,0.56
51,51,Acerto,0.5686
52,52,Acerto,0.5769
53,53,Acerto,0.5849
54,54,Acerto,0.5926
55,55,Acerto,0.6
56,56,Acerto,0.6071
57,57,Erro,0.5965
58,58,Acerto,0.6034
59,59,Acerto,0.6102
60,60,Erro,0.6
61,61,Acerto,0.6066
62,62,Acerto,0.6129
63,63,Erro,0.6032
64,64,Erro,0.5938
65,65,Acerto,0.6
66,66,Acerto,0.6061
67,67,Acerto,0.6119
68,68,Acerto,0.6176
69,69,Erro,0.6087
70,70,Erro,0.6
71,71,Acerto,0.6056
72,72,Acerto,0.6111
73,73,Acerto,0.6164
74,74,Erro,0.6081
75,75,Erro,0.6
76,76,Acerto,0.6053
77,77,Acerto,0.6104
78,78,Erro,0.6026
79,79,Acerto,0.6076
80,80,Acerto,0.6125
81,81,Erro,0.6049
82,82,Acerto,0.6098
83,83,Erro,0.6024
84,84,Erro,0.5952
85,85,Acerto,0.6
86,86,Erro,0.593
87,87,Acerto,0.5977
88,88,Erro,0.5909
89,89,Acerto,0.5955
90,90,Acerto,0.6
91,91,Acerto,0.6044
92,92,Erro,0.5978
93,93,Erro,0.5914
94,94,Acerto,0.5957
95,95,Erro,0.5895
96,96,Acerto,0.5938
97,97,Acerto,0.5979
98,98,Acerto,0.602
99,99,Acerto,0.6061
100,100,Erro,0.6
101,101,Acerto,0.604
102,102,Erro,0.598
103,103,Erro,0.5922
104,104,Acerto,0.5962
105,105,Acerto,0.6
106,106,Erro,0.5943
107,107,Erro,0.5888
108,108,Acerto,0.5926
109,109,Acerto,0.5963
110,110,Acerto,0.6
111,111,Acerto,0.6036
