Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Acerto,1.0
2,2,Erro,0.5
3,3,Erro,0.3333
4,4,Erro,0.25
5,5,Erro,0.2
6,6,Acerto,0.3333
7,7,Acerto,0.4286
8,8,Acerto,0.5
9,9,Acerto,0.5556
10,10,Acerto,0.6
11,11,Erro,0.5455
12,12,Erro,0.5
13,13,Acerto,0.5385
14,14,Acerto,0.5714
15,15,Acerto,0.6
16,16,Acerto,0.625
17,17,Acerto,0.6471
18,18,Acerto,0.6667
19,19,Acerto,0.6842
20,20,Erro,0.65
21,21,Acerto,0.6667
22,22,Erro,0.6364
23,23,Erro,0.6087
24,24,Erro,0.5833
25,25,Acerto,0.6
26,26,Acerto,0.6154
27,27,Acerto,0.6296
28,28,Acerto,0.6429
29,29,Acerto,0.6552
30,30,Erro,0.6333
31,31,Acerto,0.6452
32,32,Acerto,0.6562
33,33,Acerto,0.6667
34,34,Erro,0.6471
35,35,Erro,0.6286
36,36,Erro,0.6111
37,37,Acerto,0.6216
38,38,Acerto,0.6316
39,39,Erro,0.6154
40,40,Acerto,0.625
41,41,Erro,0.6098
42,42,Erro,0.5952
43,43,Erro,0.5814
44,44,Erro,0.5682
45,45,Acerto,0.5778
46,46,Erro,0.5652
47,47,Acerto,0.5745
48,48,Erro,0.5625
49,49,Acerto,0.5714
50,50,Erro,0.56
51,51,Acerto,0.5686
52,52,Acerto,0.5769
53,53,Erro,0.566
54,54,Acerto,0.5741
55,55,Erro,0.5636
56,56,Erro,0.5536
57,57,Erro,0.5439
58,58,Acerto,0.5517
59,59,Acerto,0.5593
60,60,Erro,0.55
61,61,Acerto,0.5574
62,62,Erro,0.5484
63,63,Acerto,0.5556
64,64,Acerto,0.5625
65,65,Erro,0.5538
66,66,Acerto,0.5606
67,67,Acerto,0.5672
68,68,Acerto,0.5735
69,69,Acerto,0.5797
70,70,Acerto,0.5857
71,71,Acerto,0.5915
72,72,Acerto,0.5972
73,73,Erro,0.589
74,74,Acerto,0.5946
75,75,Erro,0.5867
76,76,Acerto,0.5921
77,77,Erro,0.5844
78,78,Acerto,0.5897
79,79,Acerto,0.5949
80,80,Acerto,0.6
81,81,Acerto,0.6049
82,82,Erro,0.5976
83,83,Acerto,0.6024
84,84,Acerto,0.6071
85,85,Acerto,0.6118
86,86,Acerto,0.6163
87,87,Acerto,0.6207
88,88,Acerto,0.625
89,89,Acerto,0.6292
90,90,Acerto,0.6333
91,91,Erro,0.6264
92,92,Acerto,0.6304
93,93,Acerto,0.6344
94,94,Acerto,0.6383
95,95,Erro,0.6316
96,96,Acerto,0.6354
97,97,Acerto,0.6392
98,98,Erro,0.6327
99,99,Acerto,0.6364
100,100,Acerto,0.64
101,101,Acerto,0.6436
102,102,Erro,0.6373
103,103,Acerto,0.6408
104,104,Acerto,0.6442
105,105,Acerto,0.6476
106,106,Acerto,0.6509
107,107,Acerto,0.6542
108,108,Acerto,0.6574
109,109,Acerto,0.6606
110,110,Erro,0.6545
111,111,Erro,0.6486
112,112,Erro,0.6429
113,113,Acerto,0.646
114,114,Acerto,0.6491
115,115,Erro,0.6435
116,116,Acerto,0.6466
117,117,Erro,0.641
118,118,Acerto,0.6441
119,119,Acerto,0.6471
120,120,Acerto,0.65
121,121,Acerto,0.6529
122,122,Erro,0.6475
123,123,Acerto,0.6504
124,124,Acerto,0.6532
125,125,Erro,0.648
126,126,Acerto,0.6508
127,127,Erro,0.6457
128,128,Acerto,0.6484
129,129,Erro,0.6434
130,130,Erro,0.6385
131,131,Erro,0.6336
132,132,Acerto,0.6364
133,133,Acerto,0.6391
134,134,Acerto,0.6418
135,135,Acerto,0.6444
136,136,Acerto,0.6471
137,137,Acerto,0.6496
138,138,Acerto,0.6522
139,139,Acerto,0.6547
140,140,Acerto,0.6571
141,141,Erro,0.6525
142,142,Acerto,0.6549
143,143,Acerto,0.6573
144,144,Acerto,0.6597
145,145,Erro,0.6552
146,146,Acerto,0.6575
147,147,Acerto,0.6599
148,148,Acerto,0.6622
149,149,Acerto,0.6644
150,150,Acerto,0.6667
151,151,Acerto,0.6689
152,152,Acerto,0.6711
153,153,Acerto,0.6732
154,154,Acerto,0.6753
155,155,Erro,0.671
156,156,Erro,0.6667
157,157,Acerto,0.6688
158,158,Acerto,0.6709
159,159,Acerto,0.673
160,160,Erro,0.6687
161,161,Acerto,0.6708
162,162,Acerto,0.6728
163,163,Erro,0.6687
164,164,Acerto,0.6707
165,165,Acerto,0.6727
166,166,Erro,0.6687
167,167,Erro,0.6647
168,168,Acerto,0.6667
169,169,Erro,0.6627
170,170,Acerto,0.6647
171,171,Acerto,0.6667
172,172,Erro,0.6628
173,173,Acerto,0.6647
174,174,Acerto,0.6667
175,175,Acerto,0.6686
176,176,Erro,0.6648
177,177,Acerto,0.6667
178,178,Acerto,0.6685
179,179,Acerto,0.6704
180,180,Erro,0.6667
181,181,Acerto,0.6685
182,182,Erro,0.6648
183,183,Acerto,0.6667
184,184,Acerto,0.6685
185,185,Acerto,0.6703
186,186,Acerto,0.672
187,187,Acerto,0.6738
188,188,Erro,0.6702
189,189,Erro,0.6667
