Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Acerto,1.0
2,2,Erro,0.5
3,3,Acerto,0.6667
4,4,Erro,0.5
5,5,Acerto,0.6
6,6,Erro,0.5
7,7,Acerto,0.5714
8,8,Acerto,0.625
9,9,Acerto,0.6667
10,10,Erro,0.6
11,11,Erro,0.5455
12,12,Acerto,0.5833
13,13,Acerto,0.6154
14,14,Acerto,0.6429
15,15,Acerto,0.6667
16,16,Acerto,0.6875
17,17,Erro,0.6471
18,18,Acerto,0.6667
19,19,Acerto,0.6842
20,20,Erro,0.65
21,21,Acerto,0.6667
22,22,Erro,0.6364
23,23,Erro,0.6087
24,24,Erro,0.5833
25,25,Acerto,0.6
26,26,Acerto,0.6154
27,27,Acerto,0.6296
28,28,Acerto,0.6429
29,29,Acerto,0.6552
30,30,Erro,0.6333
31,31,Acerto,0.6452
32,32,Erro,0.625
33,33,Acerto,0.6364
34,34,Erro,0.6176
35,35,Acerto,0.6286
36,36,Erro,0.6111
37,37,Acerto,0.6216
38,38,Acerto,0.6316
39,39,Erro,0.6154
40,40,Acerto,0.625
41,41,Acerto,0.6341
42,42,Acerto,0.6429
43,43,Acerto,0.6512
44,44,Erro,0.6364
45,45,Acerto,0.6444
46,46,Erro,0.6304
47,47,Acerto,0.6383
48,48,Acerto,0.6458
49,49,Acerto,0.6531
50,50,Erro,0.64
51,51,Acerto,0.6471
52,52,Acerto,0.6538
53,53,Acerto,0.6604
54,54,Acerto,0.6667
55,55,Erro,0.6545
56,56,Erro,0.6429
57,57,Erro,0.6316
58,58,Acerto,0.6379
59,59,Erro,0.6271
60,60,Acerto,0.6333
61,61,Acerto,0.6393
62,62,Erro,0.629
63,63,Acerto,0.6349
64,64,Acerto,0.6406
65,65,Erro,0.6308
66,66,Acerto,0.6364
67,67,Acerto,0.6418
68,68,Acerto,0.6471
69,69,Acerto,0.6522
70,70,Acerto,0.6571
71,71,Acerto,0.662
72,72,Acerto,0.6667
73,73,Erro,0.6575
74,74,Acerto,0.6622
75,75,Erro,0.6533
76,76,Acerto,0.6579
77,77,Acerto,0.6623
78,78,Acerto,0.6667
79,79,Acerto,0.6709
80,80,Acerto,0.675
81,81,Acerto,0.679
82,82,Erro,0.6707
83,83,Acerto,0.6747
84,84,Acerto,0.6786
85,85,Erro,0.6706
86,86,Acerto,0.6744
87,87,Erro,0.6667
88,88,Acerto,0.6705
89,89,Acerto,0.6742
90,90,Acerto,0.6778
91,91,Erro,0.6703
92,92,Acerto,0.6739
93,93,Acerto,0.6774
94,94,Acerto,0.6809
95,95,Acerto,0.6842
96,96,Acerto,0.6875
97,97,Acerto,0.6907
98,98,Erro,0.6837
99,99,Acerto,0.6869
100,100,Erro,0.68
101,101,Acerto,0.6832
102,102,Erro,0.6765
103,103,Acerto,0.6796
104,104,Acerto,0.6827
105,105,Acerto,0.6857
106,106,Acerto,0.6887
107,107,Erro,0.6822
108,108,Acerto,0.6852
109,109,Acerto,0.6881
110,110,Erro,0.6818
111,111,Erro,0.6757
112,112,Erro,0.6696
113,113,Acerto,0.6726
114,114,Acerto,0.6754
115,115,Erro,0.6696
116,116,Acerto,0.6724
117,117,Acerto,0.6752
118,118,Acerto,0.678
119,119,Acerto,0.6807
120,120,Acerto,0.6833
121,121,Erro,0.6777
122,122,Erro,0.6721
123,123,Acerto,0.6748
124,124,Erro,0.6694
125,125,Acerto,0.672
126,126,Acerto,0.6746
127,127,Erro,0.6693
128,128,Acerto,0.6719
129,129,Erro,0.6667
130,130,Acerto,0.6692
131,131,Erro,0.6641
132,132,Acerto,0.6667
133,133,Acerto,0.6692
134,134,Acerto,0.6716
135,135,Acerto,0.6741
136,136,Acerto,0.6765
137,137,Acerto,0.6788
138,138,Erro,0.6739
139,139,Erro,0.6691
140,140,Acerto,0.6714
141,141,Erro,0.6667
142,142,Acerto,0.669
143,143,Erro,0.6643
144,144,Acerto,0.6667
145,145,Acerto,0.669
146,146,Erro,0.6644
147,147,Acerto,0.6667
148,148,Erro,0.6622
149,149,Erro,0.6577
150,150,Acerto,0.66
151,151,Acerto,0.6623
152,152,Acerto,0.6645
153,153,Acerto,0.6667
154,154,Acerto,0.6688
155,155,Erro,0.6645
156,156,Erro,0.6603
157,157,Acerto,0.6624
158,158,Acerto,0.6646
159,159,Acerto,0.6667
160,160,Acerto,0.6687
161,161,Acerto,0.6708
162,162,Acerto,0.6728
163,163,Erro,0.6687
164,164,Acerto,0.6707
165,165,Acerto,0.6727
166,166,Acerto,0.6747
167,167,Acerto,0.6766
168,168,Acerto,0.6786
169,169,Erro,0.6746
170,170,Erro,0.6706
171,171,Acerto,0.6725
172,172,Erro,0.6686
173,173,Acerto,0.6705
174,174,Acerto,0.6724
175,175,Erro,0.6686
176,176,Erro,0.6648
177,177,Acerto,0.6667
178,178,Acerto,0.6685
179,179,Acerto,0.6704
180,180,Erro,0.6667
181,181,Acerto,0.6685
182,182,Erro,0.6648
183,183,Acerto,0.6667
184,184,Acerto,0.6685
185,185,Acerto,0.6703
186,186,Acerto,0.672
187,187,Erro,0.6684
188,188,Erro,0.6649
