Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Acerto,1.0
2,2,Erro,0.5
3,3,Erro,0.3333
4,4,Acerto,0.5
5,5,Acerto,0.6
6,6,Acerto,0.6667
7,7,Acerto,0.7143
8,8,Erro,0.625
9,9,Erro,0.5556
10,10,Acerto,0.6
11,11,Erro,0.5455
12,12,Erro,0.5
13,13,Erro,0.4615
14,14,Erro,0.4286
15,15,Acerto,0.4667
16,16,Acerto,0.5
17,17,Erro,0.4706
18,18,Acerto,0.5
19,19,Erro,0.4737
20,20,Acerto,0.5
21,21,Acerto,0.5238
22,22,Acerto,0.5455
23,23,Acerto,0.5652
24,24,Erro,0.5417
25,25,Acerto,0.56
26,26,Erro,0.5385
27,27,Acerto,0.5556
28,28,Acerto,0.5714
29,29,Acerto,0.5862
30,30,Acerto,0.6
31,31,Acerto,0.6129
32,32,Acerto,0.625
33,33,Acerto,0.6364
34,34,Erro,0.6176
35,35,Erro,0.6
36,36,Acerto,0.6111
37,37,Erro,0.5946
38,38,Acerto,0.6053
39,39,Acerto,0.6154
40,40,Acerto,0.625
41,41,Acerto,0.6341
42,42,Acerto,0.6429
43,43,Acerto,0.6512
44,44,Acerto,0.6591
45,45,Acerto,0.6667
46,46,Acerto,0.6739
47,47,Erro,0.6596
48,48,Acerto,0.6667
49,49,Erro,0.6531
50,50,Acerto,0.66
51,51,Erro,0.6471
52,52,Erro,0.6346
53,53,Acerto,0.6415
54,54,Erro,0.6296
55,55,Acerto,0.6364
56,56,Acerto,0.6429
57,57,Acerto,0.6491
58,58,Acerto,0.6552
59,59,Acerto,0.661
60,60,Erro,0.65
61,61,Acerto,0.6557
62,62,Acerto,0.6613
63,63,Erro,0.6508
64,64,Acerto,0.6562
65,65,Erro,0.6462
66,66,Erro,0.6364
67,67,Erro,0.6269
68,68,Acerto,0.6324
69,69,Erro,0.6232
70,70,Acerto,0.6286
71,71,Acerto,0.6338
72,72,Acerto,0.6389
73,73,Erro,0.6301
74,74,Acerto,0.6351
75,75,Erro,0.6267
76,76,Acerto,0.6316
77,77,Erro,0.6234
78,78,Acerto,0.6282
79,79,Acerto,0.6329
80,80,Acerto,0.6375
81,81,Acerto,0.642
82,82,Acerto,0.6463
83,83,Acerto,0.6506
84,84,Erro,0.6429
85,85,Acerto,0.6471
86,86,Acerto,0.6512
87,87,Erro,0.6437
88,88,Acerto,0.6477
89,89,Acerto,0.6517
90,90,Acerto,0.6556
91,91,Erro,0.6484
92,92,Acerto,0.6522
93,93,Erro,0.6452
94,94,Acerto,0.6489
95,95,Acerto,0.6526
96,96,Acerto,0.6562
97,97,Erro,0.6495
98,98,Acerto,0.6531
99,99,Acerto,0.6566
100,100,Acerto,0.66
101,101,Acerto,0.6634
102,102,Acerto,0.6667
103,103,Acerto,0.6699
104,104,Acerto,0.6731
105,105,Erro,0.6667
106,106,Acerto,0.6698
107,107,Acerto,0.6729
108,108,Acerto,0.6759
109,109,Acerto,0.6789
110,110,Acerto,0.6818
111,111,Acerto,0.6847
112,112,Acerto,0.6875
113,113,Acerto,0.6903
114,114,Acerto,0.693
115,115,Erro,0.687
116,116,Acerto,0.6897
117,117,Acerto,0.6923
118,118,Acerto,0.6949
119,119,Acerto,0.6975
120,120,Erro,0.6917
121,121,Acerto,0.6942
122,122,Acerto,0.6967
123,123,Acerto,0.6992
124,124,Acerto,0.7016
125,125,Acerto,0.704
126,126,Acerto,0.7063
127,127,Erro,0.7008
128,128,Erro,0.6953
129,129,Acerto,0.6977
130,130,Acerto,0.7
131,131,Acerto,0.7023
132,132,Acerto,0.7045
133,133,Acerto,0.7068
134,134,Erro,0.7015
135,135,Acerto,0.7037
136,136,Acerto,0.7059
137,137,Erro,0.7007
138,138,Acerto,0.7029
139,139,Acerto,0.705
140,140,Acerto,0.7071
141,141,Acerto,0.7092
142,142,Acerto,0.7113
143,143,Erro,0.7063
144,144,Acerto,0.7083
145,145,Erro,0.7034
146,146,Acerto,0.7055
147,147,Acerto,0.7075
148,148,Erro,0.7027
149,149,Acerto,0.7047
150,150,Erro,0.7
151,151,Acerto,0.702
152,152,Acerto,0.7039
153,153,Acerto,0.7059
154,154,Erro,0.7013
155,155,Acerto,0.7032
156,156,Acerto,0.7051
157,157,Erro,0.7006
158,158,Acerto,0.7025
159,159,Acerto,0.7044
160,160,Acerto,0.7063
161,161,Acerto,0.7081
162,162,Acerto,0.7099
163,163,Acerto,0.7117
164,164,Acerto,0.7134
165,165,Acerto,0.7152
166,166,Acerto,0.7169
167,167,Acerto,0.7186
168,168,Acerto,0.7202
169,169,Acerto,0.7219
170,170,Erro,0.7176
171,171,Acerto,0.7193
172,172,Acerto,0.7209
173,173,Acerto,0.7225
174,174,Acerto,0.7241
175,175,Erro,0.72
176,176,Acerto,0.7216
177,177,Acerto,0.7232
178,178,Acerto,0.7247
179,179,Erro,0.7207
180,180,Acerto,0.7222
181,181,Acerto,0.7238
182,182,Acerto,0.7253
183,183,Acerto,0.7268
184,184,Acerto,0.7283
185,185,Acerto,0.7297
186,186,Acerto,0.7312
187,187,Acerto,0.7326
188,188,Erro,0.7287
