Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Acerto,1.0
2,2,Erro,0.5
3,3,Erro,0.3333
4,4,Erro,0.25
5,5,Acerto,0.4
6,6,Erro,0.3333
7,7,Acerto,0.4286
8,8,Acerto,0.5
9,9,Erro,0.4444
10,10,Erro,0.4
11,11,Erro,0.3636
12,12,Acerto,0.4167
13,13,Acerto,0.4615
14,14,Acerto,0.5
15,15,Erro,0.4667
16,16,Acerto,0.5
17,17,Acerto,0.5294
18,18,Erro,0.5
19,19,Acerto,0.5263
20,20,Erro,0.5
21,21,Acerto,0.5238
22,22,Erro,0.5
23,23,Erro,0.4783
24,24,Acerto,0.5
25,25,Erro,0.48
26,26,Acerto,0.5
27,27,Acerto,0.5185
28,28,Acerto,0.5357
29,29,Acerto,0.5517
30,30,Erro,0.5333
31,31,Acerto,0.5484
32,32,Erro,0.5312
33,33,Acerto,0.5455
34,34,Acerto,0.5588
35,35,Acerto,0.5714
36,36,Acerto,0.5833
37,37,Acerto,0.5946
38,38,Acerto,0.6053
39,39,Erro,0.5897
40,40,Acerto,0.6
41,41,Acerto,0.6098
42,42,Erro,0.5952
43,43,Acerto,0.6047
44,44,Erro,0.5909
45,45,Acerto,0.6
46,46,Erro,0.587
47,47,Erro,0.5745
48,48,Acerto,0.5833
49,49,Acerto,0.5918
50,50,Erro,0.58
51,51,Acerto,0.5882
52,52,Acerto,0.5962
53,53,Erro,0.5849
54,54,Acerto,0.5926
55,55,Acerto,0.6
56,56,Erro,0.5893
57,57,Erro,0.5789
58,58,Acerto,0.5862
59,59,Erro,0.5763
60,60,Acerto,0.5833
61,61,Acerto,0.5902
62,62,Erro,0.5806
63,63,Acerto,0.5873
64,64,Acerto,0.5938
65,65,Erro,0.5846
66,66,Acerto,0.5909
67,67,Acerto,0.597
68,68,Acerto,0.6029
69,69,Acerto,0.6087
70,70,Acerto,0.6143
71,71,Acerto,0.6197
72,72,Acerto,0.625
73,73,Erro,0.6164
74,74,Erro,0.6081
75,75,Acerto,0.6133
76,76,Acerto,0.6184
77,77,Acerto,0.6234
78,78,Acerto,0.6282
79,79,Acerto,0.6329
80,80,Acerto,0.6375
81,81,Acerto,0.642
82,82,Acerto,0.6463
83,83,Acerto,0.6506
84,84,Acerto,0.6548
85,85,Acerto,0.6588
86,86,Acerto,0.6628
87,87,Erro,0.6552
88,88,Acerto,0.6591
89,89,Acerto,0.6629
90,90,Acerto,0.6667
91,91,Erro,0.6593
92,92,Erro,0.6522
93,93,Acerto,0.6559
94,94,Acerto,0.6596
95,95,Acerto,0.6632
96,96,Acerto,0.6667
97,97,Erro,0.6598
98,98,Erro,0.6531
99,99,Acerto,0.6566
100,100,Acerto,0.66
101,101,Acerto,0.6634
102,102,Erro,0.6569
103,103,Acerto,0.6602
104,104,Acerto,0.6635
105,105,Acerto,0.6667
106,106,Acerto,0.6698
107,107,Erro,0.6636
108,108,Acerto,0.6667
109,109,Acerto,0.6697
110,110,Acerto,0.6727
111,111,Acerto,0.6757
112,112,Erro,0.6696
113,113,Acerto,0.6726
114,114,Acerto,0.6754
115,115,Erro,0.6696
116,116,Erro,0.6638
117,117,Acerto,0.6667
118,118,Acerto,0.6695
119,119,Acerto,0.6723
120,120,Acerto,0.675
121,121,Acerto,0.6777
122,122,Erro,0.6721
123,123,Acerto,0.6748
124,124,Erro,0.6694
125,125,Acerto,0.672
126,126,Acerto,0.6746
127,127,Erro,0.6693
128,128,Acerto,0.6719
129,129,Erro,0.6667
130,130,Acerto,0.6692
131,131,Erro,0.6641
132,132,Acerto,0.6667
133,133,Acerto,0.6692
134,134,Acerto,0.6716
135,135,Acerto,0.6741
136,136,Acerto,0.6765
137,137,Acerto,0.6788
138,138,Erro,0.6739
139,139,Erro,0.6691
140,140,Acerto,0.6714
141,141,Acerto,0.6738
142,142,Acerto,0.6761
143,143,Acerto,0.6783
144,144,Acerto,0.6806
145,145,Erro,0.6759
146,146,Acerto,0.6781
147,147,Acerto,0.6803
148,148,Erro,0.6757
149,149,Acerto,0.6779
150,150,Acerto,0.68
151,151,Acerto,0.6821
152,152,Acerto,0.6842
153,153,Acerto,0.6863
154,154,Acerto,0.6883
155,155,Erro,0.6839
156,156,Erro,0.6795
157,157,Acerto,0.6815
158,158,Acerto,0.6835
159,159,Acerto,0.6855
160,160,Erro,0.6813
161,161,Acerto,0.6832
162,162,Acerto,0.6852
163,163,Erro,0.681
164,164,Acerto,0.6829
165,165,Acerto,0.6848
166,166,Acerto,0.6867
167,167,Acerto,0.6886
168,168,Acerto,0.6905
169,169,Erro,0.6864
170,170,Acerto,0.6882
171,171,Acerto,0.6901
172,172,Erro,0.686
173,173,Acerto,0.6879
174,174,Acerto,0.6897
175,175,Erro,0.6857
176,176,Erro,0.6818
177,177,Acerto,0.6836
178,178,Acerto,0.6854
179,179,Acerto,0.6872
180,180,Erro,0.6833
181,181,Acerto,0.6851
182,182,Erro,0.6813
183,183,Acerto,0.6831
184,184,Acerto,0.6848
185,185,Acerto,0.6865
186,186,Acerto,0.6882
187,187,Acerto,0.6898
188,188,Erro,0.6862
