Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Acerto,1.0
2,2,Acerto,1.0
3,3,Acerto,1.0
4,4,Acerto,1.0
5,5,Acerto,1.0
6,6,Erro,0.8333
7,7,Erro,0.7143
8,8,Erro,0.625
9,9,Erro,0.5556
10,10,Acerto,0.6
11,11,Acerto,0.6364
12,12,Acerto,0.6667
13,13,Acerto,0.6923
14,14,Erro,0.6429
15,15,Erro,0.6
16,16,Acerto,0.625
17,17,Erro,0.5882
18,18,Acerto,0.6111
19,19,Erro,0.5789
20,20,Erro,0.55
21,21,Acerto,0.5714
22,22,Acerto,0.5909
23,23,Acerto,0.6087
24,24,Acerto,0.625
25,25,Acerto,0.64
26,26,Acerto,0.6538
27,27,Acerto,0.6667
28,28,Acerto,0.6786
29,29,Erro,0.6552
30,30,Acerto,0.6667
31,31,Erro,0.6452
32,32,Acerto,0.6562
33,33,Acerto,0.6667
34,34,Acerto,0.6765
35,35,Acerto,0.6857
36,36,Acerto,0.6944
37,37,Erro,0.6757
38,38,Acerto,0.6842
39,39,Acerto,0.6923
40,40,Acerto,0.7
41,41,Erro,0.6829
42,42,Acerto,0.6905
43,43,Acerto,0.6977
44,44,Acerto,0.7045
45,45,Erro,0.6889
46,46,Acerto,0.6957
47,47,Acerto,0.7021
48,48,Acerto,0.7083
49,49,Erro,0.6939
50,50,Acerto,0.7
51,51,Erro,0.6863
52,52,Acerto,0.6923
53,53,Erro,0.6792
54,54,Acerto,0.6852
55,55,Erro,0.6727
56,56,Acerto,0.6786
57,57,Erro,0.6667
58,58,Acerto,0.6724
59,59,Erro,0.661
60,60,Acerto,0.6667
61,61,Acerto,0.6721
62,62,Acerto,0.6774
63,63,Acerto,0.6825
64,64,Acerto,0.6875
65,65,Erro,0.6769
66,66,Erro,0.6667
67,67,Acerto,0.6716
68,68,Erro,0.6618
69,69,Acerto,0.6667
70,70,Acerto,0.6714
71,71,Acerto,0.6761
72,72,Acerto,0.6806
73,73,Acerto,0.6849
74,74,Acerto,0.6892
75,75,Acerto,0.6933
76,76,Acerto,0.6974
77,77,Acerto,0.7013
78,78,Acerto,0.7051
79,79,Acerto,0.7089
80,80,Erro,0.7
81,81,Acerto,0.7037
82,82,Acerto,0.7073
83,83,Acerto,0.7108
84,84,Acerto,0.7143
85,85,Erro,0.7059
86,86,Erro,0.6977
87,87,Erro,0.6897
88,88,Acerto,0.6932
89,89,Erro,0.6854
90,90,Erro,0.6778
91,91,Erro,0.6703
92,92,Acerto,0.6739
93,93,Acerto,0.6774
94,94,Acerto,0.6809
95,95,Acerto,0.6842
96,96,Erro,0.6771
97,97,Acerto,0.6804
98,98,Acerto,0.6837
99,99,Acerto,0.6869
100,100,Acerto,0.69
101,101,Erro,0.6832
102,102,Erro,0.6765
103,103,Acerto,0.6796
104,104,Acerto,0.6827
105,105,Acerto,0.6857
106,106,Erro,0.6792
107,107,Acerto,0.6822
108,108,Erro,0.6759
109,109,Acerto,0.6789
110,110,Erro,0.6727
111,111,Acerto,0.6757
112,112,Acerto,0.6786
113,113,Acerto,0.6814
114,114,Erro,0.6754
115,115,Erro,0.6696
116,116,Acerto,0.6724
117,117,Acerto,0.6752
118,118,Acerto,0.678
119,119,Erro,0.6723
120,120,Acerto,0.675
121,121,Erro,0.6694
122,122,Acerto,0.6721
123,123,Acerto,0.6748
124,124,Acerto,0.6774
125,125,Acerto,0.68
126,126,Acerto,0.6825
127,127,Acerto,0.685
128,128,Erro,0.6797
129,129,Erro,0.6744
130,130,Acerto,0.6769
131,131,Erro,0.6718
132,132,Erro,0.6667
133,133,Erro,0.6617
134,134,Acerto,0.6642
135,135,Acerto,0.6667
136,136,Acerto,0.6691
137,137,Erro,0.6642
138,138,Erro,0.6594
139,139,Acerto,0.6619
140,140,Acerto,0.6643
141,141,Acerto,0.6667
142,142,Acerto,0.669
143,143,Acerto,0.6713
144,144,Erro,0.6667
145,145,Acerto,0.669
146,146,Acerto,0.6712
147,147,Acerto,0.6735
