Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Erro,0.0
2,2,Acerto,0.5
3,3,Acerto,0.6667
4,4,Acerto,0.75
5,5,Erro,0.6
6,6,Erro,0.5
7,7,Acerto,0.5714
8,8,Erro,0.5
9,9,Acerto,0.5556
10,10,Acerto,0.6
11,11,Erro,0.5455
12,12,Acerto,0.5833
13,13,Acerto,0.6154
14,14,Erro,0.5714
15,15,Erro,0.5333
16,16,Acerto,0.5625
17,17,Acerto,0.5882
18,18,Acerto,0.6111
19,19,Acerto,0.6316
20,20,Erro,0.6
21,21,Acerto,0.619
22,22,Erro,0.5909
23,23,Erro,0.5652
24,24,Acerto,0.5833
25,25,Erro,0.56
26,26,Acerto,0.5769
27,27,Acerto,0.5926
28,28,Acerto,0.6071
29,29,Erro,0.5862
30,30,Erro,0.5667
31,31,Erro,0.5484
32,32,Erro,0.5312
33,33,Erro,0.5152
34,34,Erro,0.5
35,35,Erro,0.4857
36,36,Acerto,0.5
37,37,Erro,0.4865
38,38,Acerto,0.5
39,39,Acerto,0.5128
40,40,Acerto,0.525
41,41,Acerto,0.5366
42,42,Acerto,0.5476
43,43,Acerto,0.5581
44,44,Acerto,0.5682
45,45,Erro,0.5556
46,46,Erro,0.5435
47,47,Acerto,0.5532
48,48,Acerto,0.5625
49,49,Acerto,0.5714
50,50,Acerto,0.58
51,51,Acerto,0.5882
52,52,Acerto,0.5962
53,53,Acerto,0.6038
54,54,Erro,0.5926
55,55,Acerto,0.6
56,56,Erro,0.5893
57,57,Acerto,0.5965
58,58,Acerto,0.6034
59,59,Acerto,0.6102
60,60,Acerto,0.6167
61,61,Acerto,0.623
62,62,Acerto,0.629
63,63,Acerto,0.6349
64,64,Acerto,0.6406
65,65,Acerto,0.6462
66,66,Acerto,0.6515
67,67,Acerto,0.6567
68,68,Erro,0.6471
69,69,Erro,0.6377
70,70,Acerto,0.6429
71,71,Erro,0.6338
72,72,Acerto,0.6389
73,73,Acerto,0.6438
74,74,Acerto,0.6486
75,75,Erro,0.64
76,76,Acerto,0.6447
77,77,Erro,0.6364
78,78,Acerto,0.641
79,79,Acerto,0.6456
80,80,Acerto,0.65
81,81,Acerto,0.6543
82,82,Erro,0.6463
83,83,Acerto,0.6506
84,84,Acerto,0.6548
85,85,Acerto,0.6588
86,86,Acerto,0.6628
87,87,Erro,0.6552
88,88,Acerto,0.6591
89,89,Acerto,0.6629
90,90,Erro,0.6556
91,91,Acerto,0.6593
92,92,Acerto,0.663
93,93,Acerto,0.6667
94,94,Acerto,0.6702
95,95,Acerto,0.6737
96,96,Erro,0.6667
97,97,Acerto,0.6701
98,98,Acerto,0.6735
99,99,Acerto,0.6768
100,100,Acerto,0.68
101,101,Erro,0.6733
102,102,Acerto,0.6765
103,103,Acerto,0.6796
104,104,Erro,0.6731
105,105,Erro,0.6667
106,106,Acerto,0.6698
107,107,Erro,0.6636
108,108,Acerto,0.6667
109,109,Acerto,0.6697
110,110,Erro,0.6636
111,111,Acerto,0.6667
112,112,Acerto,0.6696
113,113,Erro,0.6637
114,114,Acerto,0.6667
115,115,Acerto,0.6696
116,116,Erro,0.6638
117,117,Acerto,0.6667
118,118,Erro,0.661
119,119,Acerto,0.6639
120,120,Erro,0.6583
121,121,Acerto,0.6612
122,122,Erro,0.6557
123,123,Acerto,0.6585
124,124,Acerto,0.6613
125,125,Erro,0.656
126,126,Acerto,0.6587
127,127,Acerto,0.6614
128,128,Erro,0.6562
129,129,Acerto,0.6589
130,130,Acerto,0.6615
131,131,Acerto,0.6641
132,132,Acerto,0.6667
133,133,Erro,0.6617
134,134,Acerto,0.6642
135,135,Acerto,0.6667
136,136,Erro,0.6618
137,137,Acerto,0.6642
138,138,Erro,0.6594
139,139,Acerto,0.6619
140,140,Acerto,0.6643
141,141,Erro,0.6596
142,142,Acerto,0.662
143,143,Erro,0.6573
144,144,Acerto,0.6597
145,145,Acerto,0.6621
146,146,Erro,0.6575
147,147,Erro,0.6531
148,148,Acerto,0.6554
149,149,Acerto,0.6577
150,150,Erro,0.6533
151,151,Erro,0.649
152,152,Acerto,0.6513
153,153,Acerto,0.6536
154,154,Erro,0.6494
155,155,Acerto,0.6516
156,156,Erro,0.6474
157,157,Erro,0.6433
158,158,Acerto,0.6456
159,159,Acerto,0.6478
160,160,Acerto,0.65
161,161,Erro,0.646
