Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Acerto,1.0
2,2,Erro,0.5
3,3,Erro,0.3333
4,4,Acerto,0.5
5,5,Erro,0.4
6,6,Erro,0.3333
7,7,Erro,0.2857
8,8,Erro,0.25
9,9,Erro,0.2222
10,10,Erro,0.2
11,11,Erro,0.1818
12,12,Acerto,0.25
13,13,Acerto,0.3077
14,14,Acerto,0.3571
15,15,Acerto,0.4
16,16,Erro,0.375
17,17,Erro,0.3529
18,18,Erro,0.3333
19,19,Acerto,0.3684
20,20,Erro,0.35
21,21,Acerto,0.381
22,22,Erro,0.3636
23,23,Erro,0.3478
24,24,Erro,0.3333
25,25,Erro,0.32
26,26,Erro,0.3077
27,27,Acerto,0.3333
28,28,Acerto,0.3571
29,29,Erro,0.3448
30,30,Erro,0.3333
31,31,Erro,0.3226
32,32,Acerto,0.3438
33,33,Acerto,0.3636
34,34,Acerto,0.3824
35,35,Erro,0.3714
36,36,Acerto,0.3889
37,37,Acerto,0.4054
38,38,Acerto,0.4211
39,39,Erro,0.4103
40,40,Erro,0.4
41,41,Acerto,0.4146
42,42,Acerto,0.4286
43,43,Acerto,0.4419
44,44,Acerto,0.4545
45,45,Acerto,0.4667
46,46,Erro,0.4565
47,47,Acerto,0.4681
48,48,Acerto,0.4792
49,49,Acerto,0.4898
50,50,Erro,0.48
51,51,Acerto,0.4902
52,52,Acerto,0.5
53,53,Acerto,0.5094
54,54,Acerto,0.5185
55,55,Erro,0.5091
56,56,Acerto,0.5179
57,57,Acerto,0.5263
58,58,Erro,0.5172
59,59,Acerto,0.5254
60,60,Acerto,0.5333
61,61,Acerto,0.541
62,62,Acerto,0.5484
63,63,Acerto,0.5556
64,64,Acerto,0.5625
65,65,Acerto,0.5692
66,66,Acerto,0.5758
67,67,Acerto,0.5821
68,68,Erro,0.5735
69,69,Acerto,0.5797
70,70,Acerto,0.5857
71,71,Erro,0.5775
72,72,Erro,0.5694
73,73,Acerto,0.5753
74,74,Erro,0.5676
75,75,Acerto,0.5733
76,76,Erro,0.5658
77,77,Acerto,0.5714
78,78,Acerto,0.5769
79,79,Acerto,0.5823
80,80,Erro,0.575
81,81,Erro,0.5679
82,82,Acerto,0.5732
83,83,Acerto,0.5783
84,84,Erro,0.5714
85,85,Erro,0.5647
86,86,Acerto,0.5698
87,87,Acerto,0.5747
88,88,Acerto,0.5795
89,89,Erro,0.573
90,90,Acerto,0.5778
91,91,Acerto,0.5824
92,92,Acerto,0.587
93,93,Acerto,0.5914
94,94,Acerto,0.5957
95,95,Acerto,0.6
96,96,Erro,0.5938
97,97,Acerto,0.5979
98,98,Acerto,0.602
99,99,Erro,0.596
100,100,Acerto,0.6
101,101,Acerto,0.604
102,102,Acerto,0.6078
103,103,Erro,0.6019
104,104,Acerto,0.6058
105,105,Acerto,0.6095
106,106,Erro,0.6038
107,107,Acerto,0.6075
108,108,Acerto,0.6111
109,109,Erro,0.6055
110,110,Erro,0.6
111,111,Erro,0.5946
112,112,Acerto,0.5982
113,113,Acerto,0.6018
114,114,Acerto,0.6053
115,115,Erro,0.6
116,116,Erro,0.5948
117,117,Acerto,0.5983
118,118,Acerto,0.6017
119,119,Erro,0.5966
120,120,Acerto,0.6
121,121,Acerto,0.6033
122,122,Acerto,0.6066
123,123,Acerto,0.6098
124,124,Erro,0.6048
125,125,Acerto,0.608
126,126,Erro,0.6032
127,127,Acerto,0.6063
128,128,Acerto,0.6094
129,129,Erro,0.6047
130,130,Acerto,0.6077
131,131,Erro,0.6031
132,132,Acerto,0.6061
133,133,Acerto,0.609
134,134,Acerto,0.6119
135,135,Acerto,0.6148
136,136,Acerto,0.6176
137,137,Acerto,0.6204
138,138,Erro,0.6159
139,139,Acerto,0.6187
140,140,Acerto,0.6214
141,141,Acerto,0.6241
142,142,Acerto,0.6268
143,143,Acerto,0.6294
144,144,Acerto,0.6319
145,145,Erro,0.6276
146,146,Erro,0.6233
147,147,Erro,0.619
148,148,Acerto,0.6216
149,149,Acerto,0.6242
150,150,Erro,0.62
151,151,Acerto,0.6225
152,152,Erro,0.6184
153,153,Erro,0.6144
154,154,Erro,0.6104
155,155,Acerto,0.6129
156,156,Acerto,0.6154
157,157,Acerto,0.6178
158,158,Erro,0.6139
159,159,Acerto,0.6164
160,160,Acerto,0.6188
161,161,Erro,0.6149
162,162,Acerto,0.6173
163,163,Acerto,0.6196
164,164,Acerto,0.622
165,165,Acerto,0.6242
166,166,Erro,0.6205
167,167,Acerto,0.6228
168,168,Erro,0.619
169,169,Acerto,0.6213
170,170,Erro,0.6176
171,171,Acerto,0.6199
172,172,Erro,0.6163
173,173,Acerto,0.6185
174,174,Acerto,0.6207
175,175,Acerto,0.6229
176,176,Erro,0.6193
177,177,Acerto,0.6215
178,178,Acerto,0.6236
179,179,Acerto,0.6257
180,180,Acerto,0.6278
181,181,Acerto,0.6298
182,182,Acerto,0.6319
183,183,Erro,0.6284
184,184,Acerto,0.6304
185,185,Acerto,0.6324
186,186,Acerto,0.6344
187,187,Acerto,0.6364
188,188,Acerto,0.6383
189,189,Acerto,0.6402
190,190,Acerto,0.6421
191,191,Erro,0.6387
192,192,Erro,0.6354
193,193,Acerto,0.6373
194,194,Acerto,0.6392
195,195,Acerto,0.641
196,196,Acerto,0.6429
197,197,Erro,0.6396
198,198,Acerto,0.6414
199,199,Erro,0.6382
200,200,Acerto,0.64
201,201,Acerto,0.6418
202,202,Acerto,0.6436
203,203,Erro,0.6404
