Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Acerto,1.0
2,2,Acerto,1.0
3,3,Acerto,1.0
4,4,Acerto,1.0
5,5,Acerto,1.0
6,6,Erro,0.8333
7,7,Erro,0.7143
8,8,Acerto,0.75
9,9,Erro,0.6667
10,10,Acerto,0.7
11,11,Acerto,0.7273
12,12,Erro,0.6667
13,13,Acerto,0.6923
14,14,Erro,0.6429
15,15,Erro,0.6
16,16,Acerto,0.625
17,17,Acerto,0.6471
18,18,Acerto,0.6667
19,19,Erro,0.6316
20,20,Acerto,0.65
21,21,Acerto,0.6667
22,22,Erro,0.6364
23,23,Acerto,0.6522
24,24,Acerto,0.6667
25,25,Acerto,0.68
26,26,Acerto,0.6923
27,27,Acerto,0.7037
28,28,Acerto,0.7143
29,29,Erro,0.6897
30,30,Erro,0.6667
31,31,Erro,0.6452
32,32,Erro,0.625
33,33,Acerto,0.6364
34,34,Erro,0.6176
35,35,Acerto,0.6286
36,36,Acerto,0.6389
37,37,Erro,0.6216
38,38,Acerto,0.6316
39,39,Acerto,0.641
40,40,Erro,0.625
41,41,Acerto,0.6341
42,42,Acerto,0.6429
43,43,Acerto,0.6512
44,44,Acerto,0.6591
45,45,Erro,0.6444
46,46,Acerto,0.6522
47,47,Acerto,0.6596
48,48,Acerto,0.6667
49,49,Erro,0.6531
50,50,Acerto,0.66
51,51,Erro,0.6471
52,52,Acerto,0.6538
53,53,Erro,0.6415
54,54,Acerto,0.6481
55,55,Acerto,0.6545
56,56,Acerto,0.6607
57,57,Erro,0.6491
58,58,Acerto,0.6552
59,59,Erro,0.6441
60,60,Acerto,0.65
61,61,Acerto,0.6557
62,62,Acerto,0.6613
63,63,Erro,0.6508
64,64,Acerto,0.6562
65,65,Erro,0.6462
66,66,Acerto,0.6515
67,67,Erro,0.6418
68,68,Acerto,0.6471
69,69,Erro,0.6377
70,70,Acerto,0.6429
71,71,Erro,0.6338
72,72,Acerto,0.6389
73,73,Acerto,0.6438
74,74,Erro,0.6351
75,75,Acerto,0.64
76,76,Acerto,0.6447
77,77,Erro,0.6364
78,78,Acerto,0.641
79,79,Acerto,0.6456
80,80,Erro,0.6375
81,81,Acerto,0.642
82,82,Acerto,0.6463
83,83,Acerto,0.6506
84,84,Acerto,0.6548
85,85,Erro,0.6471
86,86,Erro,0.6395
87,87,Erro,0.6322
88,88,Erro,0.625
89,89,Acerto,0.6292
90,90,Acerto,0.6333
91,91,Erro,0.6264
92,92,Acerto,0.6304
93,93,Acerto,0.6344
94,94,Acerto,0.6383
95,95,Acerto,0.6421
96,96,Erro,0.6354
97,97,Acerto,0.6392
98,98,Erro,0.6327
99,99,Acerto,0.6364
100,100,Erro,0.63
101,101,Erro,0.6238
102,102,Erro,0.6176
103,103,Acerto,0.6214
104,104,Erro,0.6154
105,105,Acerto,0.619
106,106,Erro,0.6132
107,107,Acerto,0.6168
108,108,Acerto,0.6204
109,109,Acerto,0.6239
110,110,Erro,0.6182
111,111,Acerto,0.6216
112,112,Acerto,0.625
113,113,Acerto,0.6283
114,114,Erro,0.6228
115,115,Erro,0.6174
116,116,Acerto,0.6207
117,117,Acerto,0.6239
118,118,Acerto,0.6271
119,119,Erro,0.6218
120,120,Acerto,0.625
121,121,Erro,0.6198
122,122,Acerto,0.623
123,123,Acerto,0.626
124,124,Acerto,0.629
125,125,Acerto,0.632
126,126,Acerto,0.6349
127,127,Acerto,0.6378
128,128,Erro,0.6328
129,129,Acerto,0.6357
130,130,Acerto,0.6385
131,131,Erro,0.6336
132,132,Erro,0.6288
133,133,Erro,0.6241
134,134,Acerto,0.6269
135,135,Erro,0.6222
136,136,Acerto,0.625
137,137,Erro,0.6204
138,138,Erro,0.6159
139,139,Erro,0.6115
140,140,Acerto,0.6143
141,141,Acerto,0.617
142,142,Acerto,0.6197
143,143,Erro,0.6154
144,144,Erro,0.6111
145,145,Erro,0.6069
146,146,Acerto,0.6096
147,147,Erro,0.6054
