Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Acerto,1.0
2,2,Erro,0.5
3,3,Acerto,0.6667
4,4,Acerto,0.75
5,5,Erro,0.6
6,6,Erro,0.5
7,7,Erro,0.4286
8,8,Erro,0.375
9,9,Erro,0.3333
10,10,Acerto,0.4
11,11,Erro,0.3636
12,12,Erro,0.3333
13,13,Erro,0.3077
14,14,Erro,0.2857
15,15,Acerto,0.3333
16,16,Erro,0.3125
17,17,Erro,0.2941
18,18,Acerto,0.3333
19,19,Acerto,0.3684
20,20,Acerto,0.4
21,21,Acerto,0.4286
22,22,Acerto,0.4545
23,23,Acerto,0.4783
24,24,Erro,0.4583
25,25,Acerto,0.48
26,26,Erro,0.4615
27,27,Acerto,0.4815
28,28,Acerto,0.5
29,29,Acerto,0.5172
30,30,Acerto,0.5333
31,31,Erro,0.5161
32,32,Acerto,0.5312
33,33,Acerto,0.5455
34,34,Acerto,0.5588
35,35,Erro,0.5429
36,36,Acerto,0.5556
37,37,Acerto,0.5676
38,38,Acerto,0.5789
39,39,Erro,0.5641
40,40,Erro,0.55
41,41,Erro,0.5366
42,42,Acerto,0.5476
43,43,Acerto,0.5581
44,44,Acerto,0.5682
45,45,Acerto,0.5778
46,46,Acerto,0.587
47,47,Acerto,0.5957
48,48,Acerto,0.6042
49,49,Acerto,0.6122
50,50,Erro,0.6
51,51,Acerto,0.6078
52,52,Acerto,0.6154
53,53,Acerto,0.6226
54,54,Acerto,0.6296
55,55,Erro,0.6182
56,56,Acerto,0.625
57,57,Erro,0.614
58,58,Erro,0.6034
59,59,Acerto,0.6102
60,60,Erro,0.6
61,61,Acerto,0.6066
62,62,Acerto,0.6129
63,63,Acerto,0.619
64,64,Acerto,0.625
65,65,Acerto,0.6308
66,66,Erro,0.6212
67,67,Acerto,0.6269
68,68,Acerto,0.6324
69,69,Acerto,0.6377
70,70,Acerto,0.6429
71,71,Erro,0.6338
72,72,Acerto,0.6389
73,73,Acerto,0.6438
74,74,Acerto,0.6486
75,75,Acerto,0.6533
76,76,Acerto,0.6579
77,77,Acerto,0.6623
78,78,Acerto,0.6667
79,79,Acerto,0.6709
80,80,Erro,0.6625
81,81,Erro,0.6543
82,82,Acerto,0.6585
83,83,Acerto,0.6627
84,84,Erro,0.6548
85,85,Erro,0.6471
86,86,Acerto,0.6512
87,87,Acerto,0.6552
88,88,Erro,0.6477
89,89,Erro,0.6404
90,90,Acerto,0.6444
91,91,Acerto,0.6484
92,92,Acerto,0.6522
93,93,Erro,0.6452
94,94,Acerto,0.6489
95,95,Acerto,0.6526
96,96,Acerto,0.6562
97,97,Acerto,0.6598
98,98,Acerto,0.6633
99,99,Acerto,0.6667
100,100,Erro,0.66
101,101,Acerto,0.6634
102,102,Erro,0.6569
103,103,Erro,0.6505
104,104,Acerto,0.6538
105,105,Erro,0.6476
106,106,Acerto,0.6509
107,107,Acerto,0.6542
108,108,Erro,0.6481
109,109,Erro,0.6422
110,110,Acerto,0.6455
111,111,Acerto,0.6486
112,112,Acerto,0.6518
113,113,Erro,0.646
114,114,Erro,0.6404
115,115,Erro,0.6348
116,116,Acerto,0.6379
117,117,Acerto,0.641
118,118,Acerto,0.6441
119,119,Acerto,0.6471
120,120,Acerto,0.65
121,121,Erro,0.6446
122,122,Acerto,0.6475
123,123,Erro,0.6423
124,124,Erro,0.6371
125,125,Acerto,0.64
126,126,Erro,0.6349
127,127,Erro,0.6299
128,128,Acerto,0.6328
129,129,Acerto,0.6357
130,130,Acerto,0.6385
131,131,Acerto,0.6412
132,132,Acerto,0.6439
133,133,Erro,0.6391
134,134,Acerto,0.6418
135,135,Acerto,0.6444
136,136,Acerto,0.6471
137,137,Erro,0.6423
138,138,Acerto,0.6449
139,139,Acerto,0.6475
140,140,Acerto,0.65
141,141,Acerto,0.6525
142,142,Acerto,0.6549
143,143,Erro,0.6503
144,144,Acerto,0.6528
145,145,Acerto,0.6552
146,146,Acerto,0.6575
147,147,Acerto,0.6599
148,148,Acerto,0.6622
149,149,Acerto,0.6644
150,150,Acerto,0.6667
151,151,Erro,0.6623
152,152,Erro,0.6579
153,153,Erro,0.6536
154,154,Erro,0.6494
155,155,Acerto,0.6516
156,156,Acerto,0.6538
157,157,Acerto,0.6561
158,158,Erro,0.6519
159,159,Acerto,0.6541
160,160,Acerto,0.6562
161,161,Erro,0.6522
162,162,Acerto,0.6543
163,163,Acerto,0.6564
164,164,Acerto,0.6585
165,165,Acerto,0.6606
166,166,Erro,0.6566
167,167,Acerto,0.6587
168,168,Erro,0.6548
169,169,Erro,0.6509
170,170,Erro,0.6471
171,171,Acerto,0.6491
172,172,Erro,0.6453
173,173,Acerto,0.6474
174,174,Acerto,0.6494
175,175,Acerto,0.6514
176,176,Erro,0.6477
177,177,Acerto,0.6497
178,178,Acerto,0.6517
179,179,Acerto,0.6536
180,180,Acerto,0.6556
181,181,Erro,0.6519
182,182,Acerto,0.6538
183,183,Acerto,0.6557
184,184,Acerto,0.6576
185,185,Acerto,0.6595
186,186,Acerto,0.6613
187,187,Acerto,0.6631
188,188,Acerto,0.6649
189,189,Acerto,0.6667
190,190,Acerto,0.6684
191,191,Erro,0.6649
192,192,Acerto,0.6667
193,193,Erro,0.6632
194,194,Acerto,0.6649
195,195,Acerto,0.6667
196,196,Acerto,0.6684
197,197,Erro,0.665
198,198,Acerto,0.6667
199,199,Acerto,0.6683
200,200,Acerto,0.67
201,201,Acerto,0.6716
202,202,Acerto,0.6733
203,203,Erro,0.67
