Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Acerto,1.0
2,2,Erro,0.5
3,3,Erro,0.3333
4,4,Erro,0.25
5,5,Erro,0.2
6,6,Acerto,0.3333
7,7,Acerto,0.4286
8,8,Erro,0.375
9,9,Acerto,0.4444
10,10,Acerto,0.5
11,11,Acerto,0.5455
12,12,Acerto,0.5833
13,13,Acerto,0.6154
14,14,Acerto,0.6429
15,15,Erro,0.6
16,16,Acerto,0.625
17,17,Acerto,0.6471
18,18,Acerto,0.6667
19,19,Acerto,0.6842
20,20,Erro,0.65
21,21,Acerto,0.6667
22,22,Acerto,0.6818
23,23,Erro,0.6522
24,24,Erro,0.625
25,25,Acerto,0.64
26,26,Acerto,0.6538
27,27,Acerto,0.6667
28,28,Acerto,0.6786
29,29,Acerto,0.6897
30,30,Acerto,0.7
31,31,Acerto,0.7097
32,32,Acerto,0.7188
33,33,Erro,0.697
34,34,Acerto,0.7059
35,35,Acerto,0.7143
36,36,Erro,0.6944
37,37,Acerto,0.7027
38,38,Acerto,0.7105
39,39,Acerto,0.7179
40,40,Acerto,0.725
41,41,Acerto,0.7317
42,42,Acerto,0.7381
43,43,Acerto,0.7442
44,44,Acerto,0.75
45,45,Acerto,0.7556
46,46,Erro,0.7391
47,47,Acerto,0.7447
48,48,Erro,0.7292
49,49,Acerto,0.7347
50,50,Acerto,0.74
51,51,Erro,0.7255
52,52,Acerto,0.7308
53,53,Erro,0.717
54,54,Acerto,0.7222
55,55,Acerto,0.7273
56,56,Erro,0.7143
57,57,Acerto,0.7193
58,58,Acerto,0.7241
59,59,Acerto,0.7288
60,60,Acerto,0.7333
61,61,Acerto,0.7377
62,62,Acerto,0.7419
63,63,Erro,0.7302
64,64,Erro,0.7188
65,65,Acerto,0.7231
66,66,Erro,0.7121
67,67,Acerto,0.7164
68,68,Erro,0.7059
69,69,Acerto,0.7101
70,70,Acerto,0.7143
71,71,Acerto,0.7183
72,72,Acerto,0.7222
73,73,Erro,0.7123
74,74,Acerto,0.7162
75,75,Erro,0.7067
76,76,Acerto,0.7105
77,77,Erro,0.7013
78,78,Acerto,0.7051
79,79,Acerto,0.7089
80,80,Acerto,0.7125
81,81,Acerto,0.716
82,82,Erro,0.7073
83,83,Erro,0.6988
84,84,Acerto,0.7024
85,85,Acerto,0.7059
86,86,Erro,0.6977
87,87,Erro,0.6897
88,88,Acerto,0.6932
89,89,Erro,0.6854
90,90,Acerto,0.6889
91,91,Acerto,0.6923
92,92,Acerto,0.6957
93,93,Acerto,0.6989
94,94,Erro,0.6915
95,95,Erro,0.6842
96,96,Erro,0.6771
97,97,Acerto,0.6804
98,98,Acerto,0.6837
99,99,Acerto,0.6869
100,100,Acerto,0.69
101,101,Acerto,0.6931
102,102,Acerto,0.6961
103,103,Erro,0.6893
104,104,Acerto,0.6923
105,105,Erro,0.6857
106,106,Acerto,0.6887
107,107,Acerto,0.6916
108,108,Erro,0.6852
109,109,Acerto,0.6881
110,110,Acerto,0.6909
111,111,Acerto,0.6937
112,112,Erro,0.6875
113,113,Acerto,0.6903
114,114,Erro,0.6842
115,115,Erro,0.6783
116,116,Acerto,0.681
117,117,Erro,0.6752
118,118,Acerto,0.678
119,119,Erro,0.6723
120,120,Erro,0.6667
121,121,Acerto,0.6694
122,122,Acerto,0.6721
123,123,Acerto,0.6748
124,124,Erro,0.6694
125,125,Erro,0.664
126,126,Erro,0.6587
127,127,Acerto,0.6614
128,128,Acerto,0.6641
129,129,Erro,0.6589
130,130,Acerto,0.6615
131,131,Erro,0.6565
132,132,Acerto,0.6591
133,133,Acerto,0.6617
134,134,Acerto,0.6642
135,135,Erro,0.6593
136,136,Erro,0.6544
137,137,Erro,0.6496
138,138,Acerto,0.6522
139,139,Acerto,0.6547
140,140,Erro,0.65
141,141,Erro,0.6454
142,142,Erro,0.6408
143,143,Acerto,0.6434
144,144,Acerto,0.6458
145,145,Erro,0.6414
146,146,Erro,0.637
147,147,Acerto,0.6395
148,148,Acerto,0.6419
149,149,Acerto,0.6443
150,150,Acerto,0.6467
151,151,Erro,0.6424
152,152,Acerto,0.6447
153,153,Acerto,0.6471
154,154,Erro,0.6429
155,155,Acerto,0.6452
156,156,Acerto,0.6474
157,157,Acerto,0.6497
158,158,Acerto,0.6519
159,159,Erro,0.6478
160,160,Acerto,0.65
161,161,Erro,0.646
162,162,Acerto,0.6481
163,163,Acerto,0.6503
164,164,Acerto,0.6524
165,165,Acerto,0.6545
166,166,Acerto,0.6566
167,167,Acerto,0.6587
168,168,Erro,0.6548
169,169,Erro,0.6509
170,170,Acerto,0.6529
171,171,Acerto,0.655
172,172,Erro,0.6512
173,173,Acerto,0.6532
174,174,Acerto,0.6552
175,175,Erro,0.6514
176,176,Erro,0.6477
177,177,Acerto,0.6497
178,178,Acerto,0.6517
179,179,Acerto,0.6536
180,180,Acerto,0.6556
181,181,Acerto,0.6575
182,182,Acerto,0.6593
183,183,Acerto,0.6612
184,184,Acerto,0.663
185,185,Acerto,0.6649
186,186,Acerto,0.6667
187,187,Acerto,0.6684
188,188,Acerto,0.6702
189,189,Erro,0.6667
