Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Erro,0.0
2,2,Acerto,0.5
3,3,Erro,0.3333
4,4,Erro,0.25
5,5,Erro,0.2
6,6,Acerto,0.3333
7,7,Erro,0.2857
8,8,Acerto,0.375
9,9,Erro,0.3333
10,10,Erro,0.3
11,11,Erro,0.2727
12,12,Erro,0.25
13,13,Acerto,0.3077
14,14,Erro,0.2857
15,15,Acerto,0.3333
16,16,Erro,0.3125
17,17,Acerto,0.3529
18,18,Acerto,0.3889
19,19,Erro,0.3684
20,20,Erro,0.35
21,21,Acerto,0.381
22,22,Erro,0.3636
23,23,Acerto,0.3913
24,24,Erro,0.375
25,25,Acerto,0.4
26,26,Acerto,0.4231
27,27,Acerto,0.4444
28,28,Erro,0.4286
29,29,Acerto,0.4483
30,30,Acerto,0.4667
31,31,Acerto,0.4839
32,32,Acerto,0.5
33,33,Erro,0.4848
34,34,Erro,0.4706
35,35,Acerto,0.4857
36,36,Erro,0.4722
37,37,Acerto,0.4865
38,38,Acerto,0.5
39,39,Erro,0.4872
40,40,Acerto,0.5
41,41,Acerto,0.5122
42,42,Acerto,0.5238
43,43,Erro,0.5116
44,44,Acerto,0.5227
45,45,Erro,0.5111
46,46,Erro,0.5
47,47,Erro,0.4894
48,48,Acerto,0.5
49,49,Acerto,0.5102
50,50,Acerto,0.52
51,51,Erro,0.5098
52,52,Acerto,0.5192
53,53,Acerto,0.5283
54,54,Acerto,0.537
55,55,Acerto,0.5455
56,56,Erro,0.5357
57,57,Acerto,0.5439
58,58,Acerto,0.5517
59,59,Acerto,0.5593
60,60,Erro,0.55
61,61,Acerto,0.5574
62,62,Acerto,0.5645
63,63,Acerto,0.5714
64,64,Erro,0.5625
65,65,Erro,0.5538
66,66,Erro,0.5455
67,67,Acerto,0.5522
68,68,Acerto,0.5588
69,69,Acerto,0.5652
70,70,Erro,0.5571
71,71,Erro,0.5493
72,72,Acerto,0.5556
73,73,Erro,0.5479
74,74,Acerto,0.5541
75,75,Erro,0.5467
76,76,Acerto,0.5526
77,77,Erro,0.5455
78,78,Acerto,0.5513
79,79,Erro,0.5443
80,80,Erro,0.5375
81,81,Acerto,0.5432
82,82,Acerto,0.5488
83,83,Acerto,0.5542
84,84,Acerto,0.5595
85,85,Erro,0.5529
86,86,Erro,0.5465
87,87,Acerto,0.5517
88,88,Acerto,0.5568
89,89,Acerto,0.5618
90,90,Acerto,0.5667
91,91,Acerto,0.5714
92,92,Erro,0.5652
93,93,Acerto,0.5699
94,94,Acerto,0.5745
95,95,Erro,0.5684
96,96,Erro,0.5625
97,97,Erro,0.5567
98,98,Acerto,0.5612
99,99,Erro,0.5556
100,100,Erro,0.55
101,101,Acerto,0.5545
102,102,Acerto,0.5588
103,103,Acerto,0.5631
104,104,Acerto,0.5673
105,105,Acerto,0.5714
106,106,Acerto,0.5755
107,107,Erro,0.5701
108,108,Acerto,0.5741
109,109,Erro,0.5688
110,110,Acerto,0.5727
