Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
110,110,Acerto,0.6727
111,111,Acerto,0.6757
112,112,Erro,0.6696
113,113,Acerto,0.6726
114,114,Erro,0.6667
115,115,Erro,0.6609
116,116,Acerto,0.6638
117,117,Acerto,0.6667
118,118,Acerto,0.6695
119,119,Erro,0.6639
120,120,Erro,0.6583
121,121,Acerto,0.6612
122,122,Acerto,0.6639
123,123,Acerto,0.6667
124,124,Erro,0.6613
125,125,Erro,0.656
126,126,Acerto,0.6587
127,127,Erro,0.6535
128,128,Acerto,0.6562
129,129,Acerto,0.6589
130,130,Acerto,0.6615
131,131,Erro,0.6565
132,132,Acerto,0.6591
133,133,Acerto,0.6617
134,134,Acerto,0.6642
135,135,Erro,0.6593
136,136,Erro,0.6544
137,137,Erro,0.6496
138,138,Erro,0.6449
139,139,Acerto,0.6475
140,140,Erro,0.6429
141,141,Erro,0.6383
142,142,Acerto,0.6408
143,143,Acerto,0.6434
144,144,Acerto,0.6458
145,145,Erro,0.6414
146,146,Acerto,0.6438
147,147,Acerto,0.6463
148,148,Acerto,0.6486
149,149,Acerto,0.651
150,150,Acerto,0.6533
151,151,Erro,0.649
152,152,Acerto,0.6513
153,153,Acerto,0.6536
154,154,Erro,0.6494
155,155,Acerto,0.6516
156,156,Erro,0.6474
157,157,Acerto,0.6497
158,158,Acerto,0.6519
159,159,Erro,0.6478
160,160,Acerto,0.65
161,161,Erro,0.646
162,162,Acerto,0.6481
163,163,Acerto,0.6503
164,164,Erro,0.6463
165,165,Acerto,0.6485
166,166,Acerto,0.6506
167,167,Acerto,0.6527
168,168,Erro,0.6488
169,169,Erro,0.645
170,170,Acerto,0.6471
171,171,Acerto,0.6491
172,172,Acerto,0.6512
173,173,Acerto,0.6532
174,174,Acerto,0.6552
175,175,Erro,0.6514
176,176,Acerto,0.6534
177,177,Acerto,0.6554
178,178,Acerto,0.6573
179,179,Acerto,0.6592
180,180,Acerto,0.6611
181,181,Acerto,0.663
182,182,Acerto,0.6648
183,183,Acerto,0.6667
184,184,Erro,0.663
185,185,Acerto,0.6649
186,186,Acerto,0.6667
187,187,Acerto,0.6684
188,188,Acerto,0.6702
189,189,Acerto,0.672
190,190,Acerto,0.6737
191,191,Acerto,0.6754
192,192,Acerto,0.6771
193,193,Acerto,0.6788
194,194,Acerto,0.6804
195,195,Acerto,0.6821
196,196,Acerto,0.6837
197,197,Erro,0.6802
198,198,Erro,0.6768
199,199,Erro,0.6734
200,200,Acerto,0.675
201,201,Acerto,0.6766
202,202,Erro,0.6733
203,203,Acerto,0.6749
204,204,Acerto,0.6765
205,205,Acerto,0.678
206,206,Acerto,0.6796
207,207,Acerto,0.6812
208,208,Erro,0.6779
209,209,Acerto,0.6794
210,210,Erro,0.6762
211,211,Acerto,0.6777
212,212,Acerto,0.6792
213,213,Acerto,0.6808
214,214,Erro,0.6776
215,215,Acerto,0.6791
216,216,Erro,0.6759
217,217,Acerto,0.6774
218,218,Erro,0.6743
219,219,Erro,0.6712
220,220,Acerto,0.6727
221,221,Acerto,0.6742
222,222,Acerto,0.6757
223,223,Acerto,0.6771
224,224,Acerto,0.6786
225,225,Acerto,0.68
226,226,Acerto,0.6814
227,227,Acerto,0.6828
228,228,Acerto,0.6842
229,229,Acerto,0.6856
230,230,Acerto,0.687
231,231,Acerto,0.6883
232,232,Erro,0.6853
233,233,Acerto,0.6867
234,234,Acerto,0.688
235,235,Acerto,0.6894
236,236,Acerto,0.6907
237,237,Acerto,0.692
238,238,Acerto,0.6933
239,239,Erro,0.6904
240,240,Acerto,0.6917
241,241,Erro,0.6888
242,242,Erro,0.686
243,243,Acerto,0.6872
244,244,Acerto,0.6885
245,245,Acerto,0.6898
246,246,Acerto,0.6911
247,247,Acerto,0.6923
248,248,Acerto,0.6935
249,249,Acerto,0.6948
250,250,Erro,0.692
251,251,Acerto,0.6932
