Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Acerto,1.0
2,2,Acerto,1.0
3,3,Acerto,1.0
4,4,Acerto,1.0
5,5,Acerto,1.0
6,6,Erro,0.8333
7,7,Erro,0.7143
8,8,Erro,0.625
9,9,Erro,0.5556
10,10,Acerto,0.6
11,11,Acerto,0.6364
12,12,Acerto,0.6667
13,13,Acerto,0.6923
14,14,Erro,0.6429
15,15,Erro,0.6
16,16,Acerto,0.625
17,17,Erro,0.5882
18,18,Acerto,0.6111
19,19,Acerto,0.6316
20,20,Acerto,0.65
21,21,Acerto,0.6667
22,22,Acerto,0.6818
23,23,Acerto,0.6957
24,24,Acerto,0.7083
25,25,Acerto,0.72
26,26,Acerto,0.7308
27,27,Acerto,0.7407
28,28,Acerto,0.75
29,29,Erro,0.7241
30,30,Acerto,0.7333
31,31,Erro,0.7097
32,32,Erro,0.6875
33,33,Acerto,0.697
34,34,Acerto,0.7059
35,35,Acerto,0.7143
36,36,Acerto,0.7222
37,37,Acerto,0.7297
38,38,Acerto,0.7368
39,39,Acerto,0.7436
40,40,Acerto,0.75
41,41,Acerto,0.7561
42,42,Erro,0.7381
43,43,Acerto,0.7442
44,44,Erro,0.7273
45,45,Acerto,0.7333
46,46,Acerto,0.7391
47,47,Acerto,0.7447
48,48,Acerto,0.75
49,49,Erro,0.7347
50,50,Acerto,0.74
51,51,Acerto,0.7451
52,52,Acerto,0.75
53,53,Erro,0.7358
54,54,Acerto,0.7407
55,55,Acerto,0.7455
56,56,Acerto,0.75
57,57,Erro,0.7368
58,58,Acerto,0.7414
59,59,Acerto,0.7458
60,60,Acerto,0.75
61,61,Acerto,0.7541
62,62,Acerto,0.7581
63,63,Acerto,0.7619
64,64,Acerto,0.7656
65,65,Erro,0.7538
66,66,Erro,0.7424
67,67,Erro,0.7313
68,68,Acerto,0.7353
69,69,Acerto,0.7391
70,70,Erro,0.7286
71,71,Acerto,0.7324
72,72,Acerto,0.7361
73,73,Acerto,0.7397
74,74,Erro,0.7297
75,75,Acerto,0.7333
76,76,Acerto,0.7368
77,77,Acerto,0.7403
78,78,Acerto,0.7436
79,79,Acerto,0.7468
80,80,Erro,0.7375
81,81,Acerto,0.7407
82,82,Acerto,0.7439
83,83,Acerto,0.747
84,84,Acerto,0.75
85,85,Erro,0.7412
86,86,Erro,0.7326
87,87,Erro,0.7241
88,88,Acerto,0.7273
89,89,Erro,0.7191
90,90,Erro,0.7111
91,91,Acerto,0.7143
92,92,Erro,0.7065
93,93,Acerto,0.7097
94,94,Acerto,0.7128
95,95,Acerto,0.7158
96,96,Erro,0.7083
97,97,Acerto,0.7113
98,98,Acerto,0.7143
99,99,Acerto,0.7172
100,100,Acerto,0.72
101,101,Erro,0.7129
102,102,Acerto,0.7157
103,103,Acerto,0.7184
104,104,Acerto,0.7212
105,105,Acerto,0.7238
106,106,Erro,0.717
107,107,Acerto,0.7196
108,108,Acerto,0.7222
109,109,Acerto,0.7248
110,110,Acerto,0.7273
111,111,Acerto,0.7297
112,112,Erro,0.7232
113,113,Acerto,0.7257
114,114,Acerto,0.7281
115,115,Erro,0.7217
116,116,Acerto,0.7241
117,117,Erro,0.7179
118,118,Acerto,0.7203
119,119,Acerto,0.7227
120,120,Acerto,0.725
121,121,Acerto,0.7273
122,122,Acerto,0.7295
123,123,Acerto,0.7317
124,124,Acerto,0.7339
125,125,Acerto,0.736
126,126,Erro,0.7302
127,127,Erro,0.7244
128,128,Erro,0.7188
129,129,Erro,0.7132
130,130,Acerto,0.7154
131,131,Erro,0.7099
132,132,Erro,0.7045
133,133,Erro,0.6992
134,134,Acerto,0.7015
135,135,Acerto,0.7037
136,136,Acerto,0.7059
137,137,Erro,0.7007
138,138,Erro,0.6957
139,139,Erro,0.6906
140,140,Erro,0.6857
141,141,Acerto,0.6879
142,142,Acerto,0.6901
143,143,Acerto,0.6923
144,144,Erro,0.6875
145,145,Acerto,0.6897
146,146,Acerto,0.6918
147,147,Acerto,0.6939
