Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Acerto,1.0
2,2,Erro,0.5
3,3,Erro,0.3333
4,4,Erro,0.25
5,5,Acerto,0.4
6,6,Erro,0.3333
7,7,Acerto,0.4286
8,8,Acerto,0.5
9,9,Acerto,0.5556
10,10,Erro,0.5
11,11,Erro,0.4545
12,12,Acerto,0.5
13,13,Erro,0.4615
14,14,Erro,0.4286
15,15,Erro,0.4
16,16,Acerto,0.4375
17,17,Erro,0.4118
18,18,Acerto,0.4444
19,19,Acerto,0.4737
20,20,Acerto,0.5
21,21,Acerto,0.5238
22,22,Erro,0.5
23,23,Acerto,0.5217
24,24,Erro,0.5
25,25,Erro,0.48
26,26,Erro,0.4615
27,27,Erro,0.4444
28,28,Erro,0.4286
29,29,Erro,0.4138
30,30,Acerto,0.4333
31,31,Acerto,0.4516
32,32,Acerto,0.4688
33,33,Acerto,0.4848
34,34,Erro,0.4706
35,35,Acerto,0.4857
36,36,Erro,0.4722
37,37,Acerto,0.4865
38,38,Acerto,0.5
39,39,Acerto,0.5128
40,40,Acerto,0.525
41,41,Acerto,0.5366
42,42,Erro,0.5238
43,43,Acerto,0.5349
44,44,Acerto,0.5455
45,45,Acerto,0.5556
46,46,Erro,0.5435
47,47,Erro,0.5319
48,48,Erro,0.5208
49,49,Erro,0.5102
50,50,Acerto,0.52
51,51,Erro,0.5098
52,52,Acerto,0.5192
53,53,Erro,0.5094
54,54,Erro,0.5
55,55,Acerto,0.5091
56,56,Acerto,0.5179
57,57,Erro,0.5088
58,58,Acerto,0.5172
59,59,Acerto,0.5254
60,60,Acerto,0.5333
61,61,Acerto,0.541
62,62,Acerto,0.5484
63,63,Erro,0.5397
64,64,Acerto,0.5469
65,65,Acerto,0.5538
66,66,Acerto,0.5606
67,67,Acerto,0.5672
68,68,Acerto,0.5735
69,69,Acerto,0.5797
70,70,Erro,0.5714
71,71,Acerto,0.5775
72,72,Acerto,0.5833
73,73,Acerto,0.589
74,74,Erro,0.5811
75,75,Erro,0.5733
76,76,Acerto,0.5789
77,77,Acerto,0.5844
78,78,Erro,0.5769
79,79,Acerto,0.5823
80,80,Acerto,0.5875
81,81,Erro,0.5802
82,82,Acerto,0.5854
83,83,Acerto,0.5904
84,84,Erro,0.5833
85,85,Acerto,0.5882
86,86,Acerto,0.593
87,87,Acerto,0.5977
88,88,Acerto,0.6023
89,89,Acerto,0.6067
90,90,Acerto,0.6111
91,91,Acerto,0.6154
92,92,Erro,0.6087
93,93,Erro,0.6022
94,94,Acerto,0.6064
95,95,Erro,0.6
96,96,Erro,0.5938
97,97,Acerto,0.5979
98,98,Acerto,0.602
99,99,Acerto,0.6061
100,100,Erro,0.6
101,101,Acerto,0.604
102,102,Erro,0.598
103,103,Erro,0.5922
104,104,Acerto,0.5962
105,105,Acerto,0.6
106,106,Erro,0.5943
107,107,Acerto,0.5981
108,108,Acerto,0.6019
109,109,Acerto,0.6055
110,110,Erro,0.6
111,111,Erro,0.5946
112,112,Acerto,0.5982
113,113,Acerto,0.6018
114,114,Erro,0.5965
115,115,Acerto,0.6
116,116,Erro,0.5948
117,117,Acerto,0.5983
118,118,Acerto,0.6017
119,119,Erro,0.5966
120,120,Acerto,0.6
121,121,Acerto,0.6033
122,122,Erro,0.5984
123,123,Erro,0.5935
124,124,Erro,0.5887
125,125,Acerto,0.592
126,126,Acerto,0.5952
127,127,Acerto,0.5984
128,128,Acerto,0.6016
129,129,Acerto,0.6047
130,130,Acerto,0.6077
131,131,Acerto,0.6107
132,132,Acerto,0.6136
133,133,Acerto,0.6165
134,134,Acerto,0.6194
135,135,Acerto,0.6222
136,136,Acerto,0.625
137,137,Acerto,0.6277
138,138,Acerto,0.6304
139,139,Acerto,0.6331
140,140,Erro,0.6286
141,141,Acerto,0.6312
142,142,Erro,0.6268
143,143,Acerto,0.6294
144,144,Erro,0.625
145,145,Acerto,0.6276
146,146,Acerto,0.6301
147,147,Acerto,0.6327
148,148,Acerto,0.6351
149,149,Acerto,0.6376
150,150,Erro,0.6333
151,151,Erro,0.6291
152,152,Acerto,0.6316
153,153,Acerto,0.634
154,154,Erro,0.6299
155,155,Acerto,0.6323
156,156,Erro,0.6282
157,157,Acerto,0.6306
158,158,Erro,0.6266
159,159,Acerto,0.6289
160,160,Erro,0.625
161,161,Acerto,0.6273
162,162,Acerto,0.6296
163,163,Acerto,0.6319
164,164,Erro,0.628
165,165,Acerto,0.6303
166,166,Acerto,0.6325
167,167,Erro,0.6287
168,168,Acerto,0.631
169,169,Erro,0.6272
170,170,Erro,0.6235
171,171,Erro,0.6199
172,172,Acerto,0.6221
173,173,Erro,0.6185
174,174,Acerto,0.6207
175,175,Erro,0.6171
176,176,Erro,0.6136
177,177,Acerto,0.6158
178,178,Acerto,0.618
179,179,Acerto,0.6201
180,180,Acerto,0.6222
181,181,Erro,0.6188
182,182,Acerto,0.6209
183,183,Acerto,0.623
184,184,Erro,0.6196
185,185,Acerto,0.6216
186,186,Erro,0.6183
187,187,Acerto,0.6203
188,188,Acerto,0.6223
189,189,Acerto,0.6243
190,190,Acerto,0.6263
