Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Erro,0.0
2,2,Erro,0.0
3,3,Acerto,0.3333
4,4,Acerto,0.5
5,5,Erro,0.4
6,6,Erro,0.3333
7,7,Acerto,0.4286
8,8,Erro,0.375
9,9,Acerto,0.4444
10,10,Acerto,0.5
11,11,Erro,0.4545
12,12,Erro,0.4167
13,13,Acerto,0.4615
14,14,Acerto,0.5
15,15,Acerto,0.5333
16,16,Acerto,0.5625
17,17,Erro,0.5294
18,18,Acerto,0.5556
19,19,Acerto,0.5789
20,20,Erro,0.55
21,21,Acerto,0.5714
22,22,Erro,0.5455
23,23,Erro,0.5217
24,24,Acerto,0.5417
25,25,Acerto,0.56
26,26,Acerto,0.5769
27,27,Acerto,0.5926
28,28,Acerto,0.6071
29,29,Erro,0.5862
30,30,Erro,0.5667
31,31,Erro,0.5484
32,32,Erro,0.5312
33,33,Acerto,0.5455
34,34,Erro,0.5294
35,35,Acerto,0.5429
36,36,Acerto,0.5556
37,37,Acerto,0.5676
38,38,Erro,0.5526
39,39,Acerto,0.5641
40,40,Acerto,0.575
41,41,Acerto,0.5854
42,42,Erro,0.5714
43,43,Acerto,0.5814
44,44,Acerto,0.5909
45,45,Erro,0.5778
46,46,Erro,0.5652
47,47,Acerto,0.5745
48,48,Acerto,0.5833
49,49,Acerto,0.5918
50,50,Acerto,0.6
51,51,Acerto,0.6078
52,52,Acerto,0.6154
53,53,Acerto,0.6226
54,54,Erro,0.6111
55,55,Acerto,0.6182
56,56,Acerto,0.625
57,57,Acerto,0.6316
58,58,Acerto,0.6379
59,59,Acerto,0.6441
60,60,Acerto,0.65
61,61,Acerto,0.6557
62,62,Acerto,0.6613
63,63,Acerto,0.6667
64,64,Acerto,0.6719
65,65,Erro,0.6615
66,66,Erro,0.6515
67,67,Erro,0.6418
68,68,Acerto,0.6471
69,69,Erro,0.6377
70,70,Acerto,0.6429
71,71,Erro,0.6338
72,72,Acerto,0.6389
73,73,Acerto,0.6438
74,74,Acerto,0.6486
75,75,Acerto,0.6533
76,76,Erro,0.6447
77,77,Erro,0.6364
78,78,Acerto,0.641
79,79,Acerto,0.6456
80,80,Acerto,0.65
81,81,Acerto,0.6543
82,82,Erro,0.6463
83,83,Acerto,0.6506
84,84,Acerto,0.6548
85,85,Acerto,0.6588
86,86,Acerto,0.6628
87,87,Erro,0.6552
88,88,Acerto,0.6591
89,89,Acerto,0.6629
90,90,Erro,0.6556
91,91,Acerto,0.6593
92,92,Erro,0.6522
93,93,Acerto,0.6559
94,94,Acerto,0.6596
95,95,Acerto,0.6632
96,96,Erro,0.6562
97,97,Acerto,0.6598
98,98,Acerto,0.6633
99,99,Acerto,0.6667
100,100,Acerto,0.67
101,101,Acerto,0.6733
102,102,Acerto,0.6765
103,103,Acerto,0.6796
104,104,Erro,0.6731
105,105,Acerto,0.6762
106,106,Acerto,0.6792
107,107,Erro,0.6729
108,108,Acerto,0.6759
109,109,Acerto,0.6789
110,110,Erro,0.6727
111,111,Acerto,0.6757
112,112,Acerto,0.6786
113,113,Acerto,0.6814
114,114,Acerto,0.6842
115,115,Acerto,0.687
116,116,Erro,0.681
117,117,Acerto,0.6838
118,118,Erro,0.678
119,119,Acerto,0.6807
120,120,Acerto,0.6833
121,121,Acerto,0.686
122,122,Erro,0.6803
123,123,Acerto,0.6829
124,124,Acerto,0.6855
125,125,Erro,0.68
126,126,Acerto,0.6825
127,127,Acerto,0.685
128,128,Erro,0.6797
129,129,Acerto,0.6822
130,130,Acerto,0.6846
131,131,Acerto,0.687
132,132,Acerto,0.6894
133,133,Erro,0.6842
134,134,Acerto,0.6866
135,135,Acerto,0.6889
136,136,Erro,0.6838
137,137,Erro,0.6788
138,138,Acerto,0.6812
139,139,Erro,0.6763
140,140,Acerto,0.6786
141,141,Acerto,0.6809
142,142,Acerto,0.6831
143,143,Erro,0.6783
144,144,Erro,0.6736
145,145,Acerto,0.6759
146,146,Erro,0.6712
147,147,Erro,0.6667
148,148,Acerto,0.6689
149,149,Acerto,0.6711
150,150,Acerto,0.6733
151,151,Erro,0.6689
152,152,Acerto,0.6711
153,153,Acerto,0.6732
154,154,Acerto,0.6753
155,155,Acerto,0.6774
156,156,Erro,0.6731
157,157,Erro,0.6688
158,158,Acerto,0.6709
159,159,Erro,0.6667
160,160,Acerto,0.6687
161,161,Erro,0.6646
