placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,resultado,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
63,71,2024-10-17,2,1,2024-2025,São José Basketball,Flamengo,0,65.5,15.75,33.5,16.25,35.5,8.0,27.5,15.0,13.75,1.12,5.25,21.75,24.16,16.75,37.75,44.31,16.25,21.5,75.65,2.75,8.5,0.6499999999999999,3.25,19.25,0.16999999999999998,13.75,1.75,71.25,59.0,24.0,24.0,11.0,52.0,15.0,37.0,15.0,16.0,0.94,8.0,31.0,25.81,12.0,29.0,41.38,11.0,21.0,52.38,4.0,7.0,0.44,4.0,25.0,0.16,16.0,5.0,71.0
81,82,2024-10-17,2,1,2024-2025,Bauru Basket,Minas,0,87.0,21.0,42.0,24.0,46.5,16.0,30.5,18.0,10.0,1.8,7.0,31.5,22.22,21.0,42.5,49.41,24.0,31.0,77.42,1.0,7.5,0.75,2.0,26.0,0.08,10.0,1.5,98.0,76.5,18.75,41.0,16.75,45.25,10.5,34.75,16.25,18.5,0.915,6.25,20.5,31.185,20.5,40.5,50.64,16.75,23.0,73.655,1.5,5.75,0.33,4.5,20.5,0.22,18.5,4.25,89.25
81,88,2024-10-17,2,1,2024-2025,Pato Basquete,São Paulo,0,76.0,32.25,31.5,12.25,33.75,7.0,26.75,15.25,10.25,1.4700000000000002,10.75,27.75,38.95,15.75,31.75,48.519999999999996,12.25,15.75,78.57,0.0,3.75,0.36,4.0,21.25,0.195,10.25,1.75,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,74,2024-10-17,2,1,2024-2025,Sesi Franca,Brasília Basquete,1,80.5,22.5,47.0,11.0,35.0,7.5,27.5,14.5,9.5,1.53,7.5,22.5,33.33,23.5,41.0,57.32,11.0,16.0,68.75,3.5,7.0,0.74,2.5,17.0,0.15,9.5,1.0,92.5,74.25,36.0,24.0,14.25,32.75,8.0,24.75,17.75,12.75,1.3900000000000001,12.0,34.25,34.959999999999994,12.0,29.5,41.265,14.25,20.0,71.25,1.0,7.0,0.545,1.25,20.5,0.065,12.75,3.25,74.75
66,65,2024-10-17,2,1,2024-2025,Mogi Basquete,Vasco da Gama,1,69.66499999999999,21.5,40.0,8.165,33.335,8.665,24.665,15.5,14.0,1.1099999999999999,7.165,23.165,30.825,20.0,39.835,50.17,8.165,13.665,58.695,1.665,9.665,0.7050000000000001,1.165,19.835,0.06,14.0,2.0,74.0,58.25,23.25,19.0,16.0,36.25,10.25,26.0,16.25,14.0,1.1600000000000001,7.75,30.0,25.835,9.5,25.75,36.92,16.0,24.5,65.5,1.25,6.5,0.46499999999999997,1.0,22.75,0.04,14.0,2.75,57.25
63,81,2024-10-18,2,1,2024-2025,UNIFACISA,Caxias do Sul Basquete,0,73.0,21.0,38.0,14.0,32.5,10.5,22.0,13.5,13.5,1.0,7.0,30.0,23.33,19.0,31.5,60.32,14.0,19.5,71.79,3.0,9.0,0.67,4.0,19.5,0.21,13.5,2.0,77.5,74.5,30.0,35.0,9.5,37.0,9.0,28.0,16.5,14.0,1.18,10.0,25.5,39.22,17.5,36.5,47.95,9.5,13.5,70.37,0.0,3.0,0.21,0.5,22.5,0.02,14.0,3.5,79.0
70,79,2024-10-18,2,1,2024-2025,Fortaleza Basquete Cearense,União Corinthians,0,73.0,21.0,40.0,12.0,39.5,10.0,29.5,13.0,15.5,0.84,7.0,25.5,27.45,20.0,35.0,57.14,12.0,19.0,63.16,1.0,7.5,0.48,1.5,18.0,0.08,15.5,3.5,78.5,75.0,21.0,41.0,13.0,35.0,12.5,22.5,15.0,18.0,0.83,7.0,21.5,32.56,20.5,41.5,49.4,13.0,18.0,72.22,0.0,9.5,0.53,0.0,18.0,0.0,18.0,3.5,76.0
66,114,2024-10-19,2,1,2024-2025,Mogi Basquete,Flamengo,0,68.88666666666666,22.666666666666668,37.333333333333336,8.886666666666665,34.446666666666665,9.886666666666665,24.55333333333333,15.666666666666666,14.333333333333334,1.0966666666666667,7.553333333333334,24.22,31.099999999999998,18.666666666666668,39.78,46.89333333333334,8.886666666666665,14.219999999999999,61.593333333333334,1.5533333333333335,9.219999999999999,0.6566666666666667,1.22,20.44666666666667,0.06,14.333333333333334,2.3333333333333335,72.0,75.75,32.25,31.5,12.0,46.75,13.0,33.75,18.5,15.25,1.23,10.75,31.0,34.68,15.75,30.75,50.69,12.0,18.5,66.815,3.0,9.25,0.615,3.25,21.25,0.15000000000000002,15.25,4.75,96.5
80,82,2024-10-19,2,1,2024-2025,Corinthians,São Paulo,0,83.0,36.0,24.0,23.0,40.5,16.0,24.5,19.0,9.5,2.0,12.0,35.5,33.8,12.0,33.5,35.82,23.0,24.5,93.88,0.5,5.0,0.53,1.5,23.0,0.07,9.5,0.5,93.0,85.0,27.0,40.0,18.0,39.5,11.0,28.5,17.5,13.5,1.3,9.0,26.5,33.96,20.0,36.0,55.56,18.0,22.0,81.82,0.5,5.0,0.37,0.5,20.5,0.02,13.5,3.0,96.5
91,64,2024-10-21,3,1,2024-2025,Minas,São José Basketball,1,77.33333333333333,19.0,41.333333333333336,17.0,44.333333333333336,10.666666666666666,33.666666666666664,16.333333333333332,17.333333333333332,0.9766666666666667,6.333333333333333,21.666666666666668,29.816666666666663,20.666666666666668,41.0,50.42666666666667,17.0,24.0,71.54,1.0,6.0,0.36333333333333334,4.0,20.666666666666668,0.19333333333333336,17.333333333333332,4.0,88.0,64.0,15.0,32.666666666666664,16.333333333333332,35.0,8.333333333333334,26.666666666666668,15.333333333333334,14.666666666666666,1.07,5.0,20.666666666666668,24.213333333333335,16.333333333333332,37.333333333333336,43.696666666666665,16.333333333333332,21.333333333333332,76.62333333333333,2.6666666666666665,8.333333333333334,0.5933333333333333,3.0,19.333333333333332,0.15666666666666665,14.666666666666666,2.0,69.33333333333333
62,65,2024-10-21,3,1,2024-2025,Vasco da Gama,Pinheiros,0,61.0,25.0,19.333333333333332,16.666666666666668,36.666666666666664,11.0,25.666666666666668,17.0,14.0,1.2133333333333336,8.333333333333334,30.0,27.78,9.666666666666666,25.666666666666668,37.68666666666667,16.666666666666668,24.333333333333332,68.66666666666667,1.3333333333333333,7.333333333333333,0.5233333333333333,1.0,22.666666666666668,0.04,14.0,2.6666666666666665,63.666666666666664,65.0,18.0,29.0,18.0,38.0,13.0,25.0,15.0,14.0,1.4649999999999999,6.0,22.5,25.0,14.5,33.5,43.305,18.0,25.0,70.83500000000001,2.5,9.0,0.64,1.0,21.0,0.055,14.0,2.5,71.5
89,60,2024-10-22,3,1,2024-2025,Pato Basquete,Fortaleza Basquete Cearense,1,79.0,32.0,34.666666666666664,12.333333333333334,34.666666666666664,8.333333333333334,26.333333333333332,16.333333333333332,10.666666666666666,1.5166666666666668,10.666666666666666,28.333333333333332,37.830000000000005,17.333333333333332,33.0,51.596666666666664,12.333333333333334,16.333333333333332,76.19,0.0,4.0,0.36999999999999994,3.6666666666666665,22.0,0.17333333333333334,10.666666666666666,2.0,89.66666666666667,73.0,21.0,40.0,12.0,39.5,10.0,29.5,13.0,15.5,0.84,7.0,25.5,27.45,20.0,35.0,57.14,12.0,19.0,63.16,1.0,7.5,0.48,1.5,18.0,0.08,15.5,3.5,78.5
82,66,2024-10-22,3,1,2024-2025,São Paulo,Sesi Franca,1,85.0,27.0,40.0,18.0,39.5,11.0,28.5,17.5,13.5,1.3,9.0,26.5,33.96,20.0,36.0,55.56,18.0,22.0,81.82,0.5,5.0,0.37,0.5,20.5,0.02,13.5,3.0,96.5,80.5,22.5,47.0,11.0,35.0,7.5,27.5,14.5,9.5,1.53,7.5,22.5,33.33,23.5,41.0,57.32,11.0,16.0,68.75,3.5,7.0,0.74,2.5,17.0,0.15,9.5,1.0,92.5
58,73,2024-10-22,3,1,2024-2025,Botafogo,Corinthians,0,76.5,28.5,34.0,14.0,50.0,14.0,36.0,15.5,15.5,1.005,9.5,30.0,32.144999999999996,17.0,37.0,45.95,14.0,24.0,62.225,1.0,8.0,0.52,3.0,21.5,0.14,15.5,1.0,87.0,83.0,36.0,24.0,23.0,40.5,16.0,24.5,19.0,9.5,2.0,12.0,35.5,33.8,12.0,33.5,35.82,23.0,24.5,93.88,0.5,5.0,0.53,1.5,23.0,0.07,9.5,0.5,93.0
77,89,2024-10-23,3,1,2024-2025,Caxias do Sul Basquete,União Corinthians,0,74.5,30.0,35.0,9.5,37.0,9.0,28.0,16.5,14.0,1.18,10.0,25.5,39.22,17.5,36.5,47.95,9.5,13.5,70.37,0.0,3.0,0.21,0.5,22.5,0.02,14.0,3.5,79.0,75.0,21.0,41.0,13.0,35.0,12.5,22.5,15.0,18.0,0.83,7.0,21.5,32.56,20.5,41.5,49.4,13.0,18.0,72.22,0.0,9.5,0.53,0.0,18.0,0.0,18.0,3.5,76.0
81,76,2024-10-23,3,1,2024-2025,Brasília Basquete,São José Basketball,1,77.0,38.0,24.666666666666668,14.333333333333334,34.666666666666664,9.0,25.666666666666668,16.666666666666668,12.666666666666666,1.3133333333333335,12.666666666666666,36.0,35.12,12.333333333333334,28.666666666666668,43.56,14.333333333333334,20.0,71.66666666666667,1.0,6.0,0.47000000000000003,1.3333333333333333,21.333333333333332,0.06666666666666667,12.666666666666666,3.0,77.66666666666667,65.5,13.875,35.5,16.125,35.0,8.5,26.5,14.75,14.125,1.0625,4.625,21.125,22.05,17.75,36.75,48.4875,16.125,21.375,75.49000000000001,2.0,7.375,0.5349999999999999,2.625,19.625,0.135,14.125,2.0,70.375
67,80,2024-10-24,3,1,2024-2025,Botafogo,Pinheiros,0,71.83333333333333,24.0,35.0,12.833333333333334,48.166666666666664,14.833333333333334,33.333333333333336,15.166666666666666,14.166666666666666,1.0899999999999999,8.0,26.833333333333332,29.56,17.5,40.5,43.616666666666674,12.833333333333334,20.833333333333332,65.62,0.8333333333333334,7.666666666666667,0.5499999999999999,2.6666666666666665,19.666666666666668,0.1366666666666667,14.166666666666666,1.3333333333333333,81.5,66.22333333333334,18.0,32.666666666666664,15.556666666666667,39.0,13.666666666666666,25.333333333333332,14.89,14.11,1.3166666666666667,6.0,21.666666666666668,26.666666666666668,16.333333333333332,37.11,43.906666666666666,15.556666666666667,22.11,68.99333333333334,1.89,8.776666666666666,0.62,1.0,21.0,0.05333333333333334,14.11,2.6666666666666665,72.77666666666666
91,61,2024-10-24,3,1,2024-2025,Minas,Mogi Basquete,1,80.75,22.125,42.25,16.375,43.0,10.75,32.25,16.5,16.375,1.0475,7.375,22.875,32.2675,21.125,40.25,52.6225,16.375,22.5,73.795,1.5,6.75,0.44000000000000006,4.0,19.75,0.20500000000000002,16.375,3.375,93.875,68.49749999999999,23.25,36.0,9.247499999999999,35.0025,10.497499999999999,24.4975,15.75,14.5,1.09,7.7475000000000005,24.7475,31.237499999999997,18.0,39.7525,45.255,9.247499999999999,14.497499999999999,63.042500000000004,1.4975,8.997499999999999,0.6325000000000001,1.2475,20.7525,0.06,14.5,2.5,71.0
90,100,2024-10-24,3,1,2024-2025,Paulistano,Sesi Franca,0,73.5,28.5,31.0,14.0,36.5,11.0,25.5,18.5,17.5,1.065,9.5,26.0,35.715,15.5,30.0,51.349999999999994,14.0,21.0,67.36,3.0,9.5,0.545,2.0,20.5,0.085,17.5,2.0,84.5,81.33333333333333,25.0,46.666666666666664,9.666666666666666,32.833333333333336,7.333333333333333,25.5,15.666666666666666,10.0,1.5666666666666667,8.333333333333334,23.666666666666668,35.04,23.333333333333332,40.666666666666664,57.379999999999995,9.666666666666666,13.833333333333334,70.39333333333333,3.0,7.5,0.75,3.1666666666666665,16.5,0.19666666666666666,10.0,1.1666666666666667,93.66666666666667
70,83,2024-10-24,3,1,2024-2025,Flamengo,Corinthians,0,81.33333333333333,35.0,34.0,12.333333333333334,45.0,12.333333333333334,32.666666666666664,19.666666666666668,15.0,1.3266666666666667,11.666666666666666,31.0,37.63666666666666,17.0,31.333333333333332,53.79333333333333,12.333333333333334,17.666666666666668,71.62666666666667,2.6666666666666665,10.0,0.6733333333333333,3.0,20.0,0.1466666666666667,15.0,4.666666666666667,105.0,81.33333333333333,33.5,30.0,17.833333333333332,42.333333333333336,14.333333333333334,28.0,19.5,9.166666666666666,2.1366666666666667,11.166666666666666,34.333333333333336,32.43,15.0,35.666666666666664,41.38,17.833333333333332,19.833333333333332,86.39666666666666,0.8333333333333334,5.0,0.5499999999999999,1.5,21.333333333333332,0.07333333333333335,9.166666666666666,0.8333333333333334,94.66666666666667
85,77,2024-10-25,3,1,2024-2025,Pato Basquete,UNIFACISA,1,81.0,32.625,35.25,13.125,36.375,8.625,27.75,16.375,11.125,1.4675000000000002,10.875,28.5,38.2875,17.625,33.75,51.545,13.125,17.25,76.5175,0.25,4.625,0.4075,3.375,21.125,0.165,11.125,1.75,92.75,73.0,21.0,38.0,14.0,32.5,10.5,22.0,13.5,13.5,1.0,7.0,30.0,23.33,19.0,31.5,60.32,14.0,19.5,71.79,3.0,9.0,0.67,4.0,19.5,0.21,13.5,2.0,77.5
86,80,2024-10-26,3,1,2024-2025,Brasília Basquete,Mogi Basquete,1,78.625,39.0,24.75,14.875,35.375,10.0,25.375,16.625,12.75,1.3025000000000002,13.0,35.875,36.199999999999996,12.375,27.75,45.17,14.875,20.25,73.3925,1.0,5.625,0.44000000000000006,1.375,21.0,0.07,12.75,2.75,81.25,68.898,25.5,34.0,9.398,33.402,10.297999999999998,23.098,16.1,14.7,1.098,8.498000000000001,25.698,32.785999999999994,17.0,38.102,44.458000000000006,9.398,14.597999999999999,63.76800000000001,1.3980000000000001,9.197999999999999,0.636,1.298,21.102,0.062,14.7,2.5,70.7
66,61,2024-10-26,3,1,2024-2025,Flamengo,Pinheiros,1,78.0,31.5,33.75,12.75,42.375,11.5,30.875,18.5,13.875,1.3525,10.5,30.875,33.964999999999996,16.875,31.0,54.095,12.75,18.0,72.14,2.75,9.5,0.6950000000000001,2.25,19.625,0.11000000000000001,13.875,3.75,97.0,66.83500000000001,18.0,34.5,14.335,39.5,14.0,25.5,14.835,14.165,1.2425,6.0,21.25,27.5,17.25,38.915,44.207499999999996,14.335,20.665,68.0725,1.585,8.665,0.61,1.0,21.0,0.052500000000000005,14.165,2.75,73.41499999999999
78,68,2024-10-26,3,1,2024-2025,São Paulo,Bauru Basket,1,83.33333333333333,26.0,38.333333333333336,19.0,39.0,10.666666666666666,28.333333333333332,16.333333333333332,13.333333333333334,1.2266666666666668,8.666666666666666,25.166666666666668,34.49333333333333,19.166666666666668,36.333333333333336,52.80666666666667,19.0,23.166666666666668,81.99666666666666,0.5,5.666666666666667,0.4266666666666667,0.3333333333333333,19.333333333333332,0.013333333333333334,13.333333333333334,2.8333333333333335,93.5,87.0,21.0,42.0,24.0,46.5,16.0,30.5,18.0,10.0,1.8,7.0,31.5,22.22,21.0,42.5,49.41,24.0,31.0,77.42,1.0,7.5,0.75,2.0,26.0,0.08,10.0,1.5,98.0
52,77,2024-10-27,4,1,2024-2025,Fortaleza Basquete Cearense,Botafogo,0,68.66666666666667,21.0,35.333333333333336,12.333333333333334,36.333333333333336,9.666666666666666,26.666666666666668,11.666666666666666,15.333333333333334,0.7599999999999999,7.0,26.0,26.94333333333333,17.666666666666668,33.666666666666664,52.07333333333333,12.333333333333334,18.666666666666668,66.17999999999999,1.0,7.0,0.4533333333333333,1.3333333333333333,17.666666666666668,0.07333333333333333,15.333333333333334,3.0,68.33333333333333,69.5,21.75,35.5,12.25,47.25,15.25,32.0,15.0,13.5,1.1324999999999998,7.25,25.25,28.2675,17.75,42.25,42.45,12.25,19.25,67.3175,0.75,7.5,0.565,2.5,18.75,0.135,13.5,1.5,78.75
79,83,2024-10-28,4,1,2024-2025,Paulistano,Bauru Basket,0,79.0,31.0,35.333333333333336,12.666666666666666,36.666666666666664,11.666666666666666,25.0,18.333333333333332,15.666666666666666,1.21,10.333333333333334,26.0,39.193333333333335,17.666666666666668,34.0,51.69333333333333,12.666666666666666,18.0,72.68333333333334,2.6666666666666665,8.0,0.5033333333333333,2.3333333333333335,20.0,0.11,15.666666666666666,1.3333333333333333,91.33333333333333,80.66666666666667,24.0,38.0,18.666666666666668,44.333333333333336,16.0,28.333333333333332,17.0,11.0,1.5833333333333333,8.0,33.666666666666664,23.586666666666662,19.0,38.666666666666664,49.06999999999999,18.666666666666668,25.0,72.12666666666667,0.6666666666666666,6.666666666666667,0.6266666666666666,2.6666666666666665,25.666666666666668,0.10666666666666667,11.0,2.0,88.66666666666667
93,70,2024-10-28,4,1,2024-2025,Sesi Franca,Pato Basquete,1,81.75,26.25,46.5,9.0,31.75,7.25,24.5,16.25,10.25,1.585,8.75,24.25,35.895,23.25,40.5,57.41,9.0,12.75,71.215,2.75,7.75,0.755,3.5,16.25,0.21999999999999997,10.25,1.25,94.25,82.2,33.0,35.6,13.6,37.4,8.8,28.6,16.4,11.4,1.4380000000000002,11.0,28.6,38.562,17.8,34.2,51.513999999999996,13.6,17.8,76.714,0.4,5.0,0.43,3.2,20.6,0.16,11.4,1.6,94.6
56,78,2024-10-29,4,1,2024-2025,Fortaleza Basquete Cearense,Flamengo,0,66.1675,18.5,36.832499999999996,10.8325,36.417500000000004,9.5,26.9175,11.5,15.4175,0.7449999999999999,6.1675,23.9175,25.395,18.4175,35.667500000000004,51.455,10.8325,16.6675,64.48,1.0,6.3325,0.41,1.3325,17.3325,0.075,15.4175,3.5,65.5,76.0,29.4,33.6,13.0,40.8,11.0,29.8,17.8,13.2,1.3679999999999999,9.8,30.8,31.761999999999993,16.8,30.8,54.275999999999996,13.0,18.2,72.44800000000001,2.8,9.2,0.708,1.8,19.4,0.08800000000000001,13.2,3.2,92.2
67,77,2024-10-29,4,1,2024-2025,Pinheiros,Minas,0,67.20200000000001,18.0,35.6,13.602,39.8,14.2,25.6,14.802000000000001,14.197999999999999,1.198,6.0,21.0,28.0,17.8,39.998000000000005,44.388,13.602,19.798,67.52000000000001,1.402,8.597999999999999,0.604,1.0,21.0,0.052000000000000005,14.197999999999999,2.8,73.79799999999999,82.8,24.0,42.8,16.0,42.2,10.8,31.4,16.6,15.8,1.09,8.0,23.6,33.738,21.4,39.8,53.94,16.0,21.6,75.148,1.8,7.2,0.48600000000000004,4.0,19.2,0.21200000000000002,15.8,3.0,97.4
90,74,2024-10-30,4,1,2024-2025,UNIFACISA,Botafogo,1,74.33333333333333,25.0,34.666666666666664,14.666666666666666,36.0,10.0,26.0,13.0,13.0,1.0,8.333333333333334,33.0,24.956666666666667,17.333333333333332,30.333333333333332,56.879999999999995,14.666666666666666,21.0,70.08333333333333,2.6666666666666665,8.666666666666666,0.67,3.3333333333333335,21.0,0.16666666666666666,13.0,2.0,78.33333333333333,70.334,22.8,36.4,11.134,44.465999999999994,13.934000000000001,30.534000000000002,15.534,13.666,1.152,7.6,25.266,29.72,18.2,41.2,44.77,11.134,17.734,65.282,1.0,7.3340000000000005,0.5459999999999999,2.266,18.266,0.124,13.666,1.534,79.0
